# Dataset Report: Dragonchain (DRGN)
# Coin Name: Dragonchain
# Symbol: DRGN
# Approx Row Count: 2996
# Date Range: 2017-12-03 to 2026-02-14
# Frequency: Daily
# Columns Present: open, high, low, close, Volume_DRGN, Volume_USD
# Note: Launched 2017. Originally developed at Disney. Hybrid enterprise blockchain.
# --------------------------------------------------
Date,open,high,low,close,Volume_DRGN,Volume_USD
2020-12-30,0.04378,0.04841,0.03806,0.04098,2260299.26,92616.35
2020-12-31,0.04098,0.04928,0.03793,0.04075,817449.05,33310.76
2021-01-01,0.04075,0.05697,0.03977,0.05244,836793.98,43877.43
2021-01-02,0.05244,0.05678,0.04704,0.04834,592683.01,28649.27
2021-01-03,0.04834,0.06467,0.04689,0.04756,886159.42,42149.58
2021-01-04,0.04756,0.06508,0.04479,0.05673,1150312.48,65253.82
2021-01-05,0.05673,0.06403,0.05667,0.06013,592331.42,35619.78
2021-01-06,0.06013,0.07112,0.05509,0.05859,813160.64,47645.16
2021-01-07,0.05859,0.05968,0.05222,0.05368,352002.06,18894.38
2021-01-08,0.05368,0.05674,0.04848,0.05069,1087910.83,55143.17
2021-01-09,0.05069,0.06477,0.05241,0.05386,1341869.77,72274.07
2021-01-10,0.05386,0.05425,0.04661,0.04881,807888.66,39432.91
2021-01-11,0.04881,0.05147,0.04191,0.04782,825428.1,39474.43
2021-01-12,0.04782,0.04986,0.04388,0.04507,325529.82,14670.89
2021-01-13,0.04507,0.05288,0.04792,0.04937,357160.38,17634.44
2021-01-14,0.04937,0.05549,0.04916,0.052,340028.99,17679.82
2021-01-15,0.052,0.05062,0.04618,0.04784,386911.27,18509.04
2021-01-16,0.04784,0.05262,0.04644,0.04752,742137.52,35265.75
2021-01-17,0.04752,0.05127,0.04377,0.04892,510908.75,24992.32
2021-01-18,0.04892,0.05479,0.047,0.04901,397777.32,19495.53
2021-01-19,0.04901,0.05428,0.0458,0.04762,566834.17,26993.53
2021-01-20,0.04762,0.05049,0.04192,0.04643,844984.46,39232.78
2021-01-21,0.04643,0.04139,0.0368,0.04139,662842.4,27436.3
2021-01-22,0.04139,0.04784,0.04206,0.04533,675351.66,30615.75
2021-01-23,0.04533,0.0485,0.04222,0.04702,336573.73,15825.43
2021-01-24,0.04702,0.05552,0.04719,0.04928,402394.9,19829.54
2021-01-25,0.04928,0.05398,0.04245,0.04768,1658086.89,79050.74
2021-01-26,0.04768,0.05023,0.04454,0.04741,1458984.22,69168.72
2021-01-27,0.04741,0.04496,0.04051,0.04226,1307733.89,55266.14
2021-01-28,0.04226,0.04644,0.04016,0.04107,1098747.41,45123.22
2021-01-29,0.04107,0.05137,0.04256,0.04526,1066281.42,48263.15
2021-01-30,0.04526,0.04912,0.04424,0.04705,673749.85,31699.68
2021-01-31,0.04705,0.04719,0.04403,0.04565,435943.08,19902.81
2021-02-01,0.04565,0.05111,0.04575,0.04866,1522190.26,74069.44
2021-02-02,0.04866,0.06068,0.05152,0.05173,1485685.07,76854.43
2021-02-03,0.05173,0.06067,0.0546,0.05619,1381596.83,77625.45
2021-02-04,0.05619,0.05717,0.05121,0.05634,1302272.39,73372.25
2021-02-05,0.05634,0.06987,0.05924,0.06858,1588084.93,108916.84
2021-02-06,0.06858,0.1163,0.06653,0.1012,3944606.41,399002.44
2021-02-07,0.1012,0.1133,0.09329,0.0962,1742090.27,167589.52
2021-02-08,0.0962,0.1235,0.09192,0.09501,2049748.93,194737.53
2021-02-09,0.09501,0.1121,0.09154,0.1005,1030883.75,103633.09
2021-02-10,0.1005,0.1821,0.0967,0.1666,2717943.12,452893.04
2021-02-11,0.1666,0.1924,0.16,0.1671,1368146.39,228684.32
2021-02-12,0.1671,0.1816,0.1529,0.1623,1272152.04,206528.69
2021-02-13,0.1623,0.1752,0.1541,0.1688,1550550.17,261744.56
2021-02-14,0.1688,0.1752,0.1342,0.1549,1230896.79,190634.23
2021-02-15,0.1549,0.1658,0.139,0.1583,775571.79,122755.66
2021-02-16,0.1583,0.1586,0.1418,0.142,718580.63,102040.18
2021-02-17,0.142,0.1566,0.1203,0.1304,1614472.76,210488.16
2021-02-18,0.1304,0.1612,0.1247,0.1394,1359858.48,189590.34
2021-02-19,0.1394,0.1436,0.1258,0.1314,768177.72,100972.44
2021-02-20,0.1314,0.1592,0.1217,0.1422,1625664.86,231134.61
2021-02-21,0.1422,0.1469,0.1249,0.1455,1397980.5,203410.6
2021-02-22,0.1455,0.1387,0.1196,0.1255,929824.37,116656.34
2021-02-23,0.1255,0.1223,0.1015,0.107,1042569.93,111506.96
2021-02-24,0.107,0.1565,0.1047,0.135,1382289.23,186657.94
2021-02-25,0.135,0.1503,0.1224,0.1421,1129717.94,160563.55
2021-02-26,0.1421,0.143,0.1171,0.1202,956501.61,114999.0
2021-02-27,0.1202,0.1276,0.1145,0.1221,594640.79,72608.28
2021-02-28,0.1221,0.1282,0.109,0.1241,872740.95,108312.28
2021-03-01,0.1241,0.1459,0.1278,0.1326,318897.39,42276.51
2021-03-02,0.1326,0.1469,0.1207,0.144,367661.32,52959.3
2021-03-03,0.144,0.1566,0.1354,0.1421,391880.53,55700.09
2021-03-04,0.1421,0.1404,0.1254,0.1287,381464.56,49094.5
2021-03-05,0.1287,0.1499,0.1094,0.1162,1077130.62,125145.9
2021-03-06,0.1162,0.1373,0.1199,0.1297,355476.25,46090.23
2021-03-07,0.1297,0.1468,0.1252,0.1333,855343.71,114008.71
2021-03-08,0.1333,0.1446,0.1194,0.1219,509166.68,62086.71
2021-03-09,0.1219,0.1439,0.1192,0.136,1059294.26,144092.39
2021-03-10,0.136,0.1377,0.121,0.1239,971384.96,120353.11
2021-03-11,0.1239,0.1385,0.1226,0.1349,852985.41,115076.36
2021-03-12,0.1349,0.1377,0.1248,0.1297,825650.79,107117.16
2021-03-13,0.1297,0.1531,0.138,0.1484,968830.8,143803.91
2021-03-14,0.1484,0.1559,0.1399,0.1472,652554.16,96039.14
2021-03-15,0.1472,0.224,0.1399,0.1829,1574479.26,287961.51
2021-03-16,0.1829,0.2649,0.1754,0.2241,1563664.54,350385.83
2021-03-17,0.2241,0.2674,0.194,0.204,1384055.44,282343.24
2021-03-18,0.204,0.2469,0.1931,0.2121,644940.98,136774.89
2021-03-19,0.2121,0.2219,0.1993,0.2032,777801.07,158077.22
2021-03-20,0.2032,0.241,0.1892,0.2134,770023.66,164329.92
2021-03-21,0.2134,0.2246,0.1962,0.2173,782158.16,169950.37
2021-03-22,0.2173,0.2363,0.1924,0.217,1095476.63,237701.39
2021-03-23,0.217,0.2558,0.2139,0.2448,1112210.94,272265.7
2021-03-24,0.2448,0.3686,0.2319,0.281,2131455.5,598992.5
2021-03-25,0.281,0.2969,0.2228,0.2601,915642.65,238164.17
2021-03-26,0.2601,0.3067,0.2652,0.2931,538015.9,157671.5
2021-03-27,0.2931,0.3089,0.2756,0.2792,575315.4,160628.53
2021-03-28,0.2792,0.2866,0.2453,0.2775,852363.22,236504.14
2021-03-29,0.2775,0.3157,0.2688,0.2943,587023.44,172743.25
2021-03-30,0.2943,0.3138,0.2779,0.2908,428467.89,124580.06
2021-03-31,0.2908,0.3055,0.2717,0.2787,425400.79,118538.11
2021-04-01,0.2787,0.3461,0.2706,0.3363,548163.66,184333.63
2021-04-02,0.3363,0.4041,0.3174,0.3321,616177.73,204646.17
2021-04-03,0.3321,0.3552,0.3004,0.3323,713970.88,237266.82
2021-04-04,0.3323,0.369,0.3383,0.3383,481192.69,162778.54
2021-04-05,0.3383,0.3872,0.3273,0.3431,599799.06,205814.12
2021-04-06,0.3431,0.3521,0.2818,0.301,716020.78,215523.2
2021-04-07,0.301,0.3023,0.265,0.2885,822098.53,237206.7
2021-04-08,0.2885,0.314,0.283,0.3059,709053.74,216915.97
2021-04-09,0.3059,0.3249,0.2808,0.2908,627913.81,182574.47
2021-04-10,0.2908,0.3039,0.2612,0.3034,878010.19,266413.93
2021-04-11,0.3034,0.306,0.2628,0.2813,751048.63,211262.94
2021-04-12,0.2813,0.2952,0.2531,0.2559,631623.33,161628.28
2021-04-13,0.2559,0.3476,0.263,0.3122,987005.25,308101.61
2021-04-14,0.3122,0.3417,0.285,0.2964,808385.02,239640.67
2021-04-15,0.2964,0.3161,0.2736,0.3018,473347.48,142855.27
2021-04-16,0.3018,0.3025,0.2593,0.2678,760501.29,203682.01
2021-04-17,0.2678,0.2955,0.2478,0.2698,788749.11,212817.42
2021-04-18,0.2698,0.2691,0.2337,0.2449,1242245.19,304271.72
2021-04-19,0.2449,0.2557,0.2215,0.2235,496822.97,111027.56
2021-04-20,0.2235,0.2519,0.2179,0.2393,865958.22,207231.92
2021-04-21,0.2393,0.2843,0.2349,0.2431,1251398.63,304174.37
2021-04-22,0.2431,0.2665,0.2221,0.2324,1442542.21,335181.36
2021-04-23,0.2324,0.2794,0.2235,0.2476,1372867.27,339963.83
2021-04-24,0.2476,0.2578,0.2128,0.2327,470759.75,109564.06
2021-04-25,0.2327,0.2478,0.2127,0.2251,415196.6,93454.54
2021-04-26,0.2251,0.2956,0.2322,0.2806,584996.37,164157.84
2021-04-27,0.2806,0.3199,0.2903,0.2977,586581.48,174649.35
2021-04-28,0.2977,0.3183,0.2817,0.2886,524192.43,151266.45
2021-04-29,0.2886,0.3112,0.2668,0.2883,642627.21,185243.12
2021-04-30,0.2883,0.3503,0.284,0.3381,801738.53,271077.36
2021-05-01,0.3381,0.3602,0.3195,0.3213,737126.93,236846.4
2021-05-02,0.3213,0.3392,0.2717,0.2964,1687642.87,500181.56
2021-05-03,0.2964,0.3757,0.2845,0.2923,932786.06,272641.71
2021-05-04,0.2923,0.2772,0.2474,0.2683,805768.78,216185.69
2021-05-05,0.2683,0.3568,0.2787,0.2793,1269697.36,354638.24
2021-05-06,0.2793,0.2977,0.2688,0.2901,819278.12,237638.86
2021-05-07,0.2901,0.3061,0.2851,0.3015,869651.56,262171.3
2021-05-08,0.3015,0.3592,0.297,0.3128,686100.88,214632.97
2021-05-09,0.3128,0.3212,0.2797,0.2822,665802.1,187862.23
2021-05-10,0.2822,0.2924,0.2359,0.2425,1273682.28,308837.87
2021-05-11,0.2425,0.3032,0.2473,0.2747,906041.32,248931.77
2021-05-12,0.2747,0.2525,0.2116,0.2137,854996.01,182711.82
2021-05-13,0.2137,0.2525,0.1916,0.2055,1187356.62,244015.31
2021-05-14,0.2055,0.247,0.2147,0.2313,435755.67,100809.19
2021-05-15,0.2313,0.2114,0.195,0.1975,668190.72,131996.67
2021-05-16,0.1975,0.2115,0.1884,0.1912,661295.96,126426.07
2021-05-17,0.1912,0.2167,0.1716,0.1961,1339904.35,262784.77
2021-05-18,0.1961,0.2664,0.1781,0.1947,966655.36,188195.95
2021-05-19,0.1947,0.151,0.1069,0.1389,2678728.54,372148.13
2021-05-20,0.1389,0.1684,0.1417,0.154,1450284.38,223348.92
2021-05-21,0.154,0.1402,0.1194,0.125,1464663.14,183095.1
2021-05-22,0.125,0.1311,0.1164,0.1261,710707.14,89641.43
2021-05-23,0.1261,0.1185,0.08732,0.09542,937073.41,89417.4
2021-05-24,0.09542,0.1416,0.1149,0.1394,617284.76,86036.09
2021-05-25,0.1394,0.1725,0.1228,0.1346,438282.76,58976.32
2021-05-26,0.1346,0.1549,0.1369,0.1513,830478.96,125670.3
2021-05-27,0.1513,0.1581,0.1368,0.1483,695834.63,103182.46
2021-05-28,0.1483,0.1451,0.1201,0.1399,647296.38,90552.07
2021-05-29,0.1399,0.1446,0.1277,0.1329,633053.4,84153.28
2021-05-30,0.1329,0.1473,0.1338,0.1437,488617.09,70233.68
2021-05-31,0.1437,0.1639,0.1459,0.1526,686285.03,104718.82
2021-06-01,0.1526,0.1498,0.1353,0.137,581965.88,79732.99
2021-06-02,0.137,0.1483,0.1387,0.1452,442356.66,64208.36
2021-06-03,0.1452,0.1602,0.1439,0.153,489055.21,74809.75
2021-06-04,0.153,0.1487,0.135,0.1457,733876.11,106945.46
2021-06-05,0.1457,0.1518,0.1337,0.1476,570850.98,84277.43
2021-06-06,0.1476,0.1538,0.1462,0.152,378077.68,57469.78
2021-06-07,0.152,0.1475,0.1318,0.1328,591711.11,78575.49
2021-06-08,0.1328,0.1315,0.1212,0.1257,676711.17,85071.0
2021-06-09,0.1257,0.1488,0.1273,0.1477,437925.01,64697.34
2021-06-10,0.1477,0.1518,0.1353,0.147,464486.26,68283.38
2021-06-11,0.147,0.1486,0.1371,0.1418,485154.48,68783.46
2021-06-12,0.1418,0.1472,0.124,0.1329,455202.16,60501.82
2021-06-13,0.1329,0.1457,0.1336,0.1456,392228.25,57093.76
2021-06-14,0.1456,0.1572,0.1448,0.1526,303103.05,46262.35
2021-06-15,0.1526,0.1549,0.1455,0.1525,426954.59,65116.66
2021-06-16,0.1525,0.1514,0.1392,0.15,355818.63,53370.59
2021-06-17,0.15,0.1547,0.1423,0.1467,348975.85,51179.47
2021-06-18,0.1467,0.1501,0.1359,0.1359,355147.35,48253.18
2021-06-19,0.1359,0.1452,0.1297,0.1442,326902.8,47135.43
2021-06-20,0.1442,0.1509,0.133,0.1415,342702.25,48509.07
2021-06-21,0.1415,0.1219,0.1018,0.1052,580975.33,61147.58
2021-06-22,0.1052,0.1125,0.09673,0.1121,495142.48,55504.22
2021-06-23,0.1121,0.1207,0.1049,0.1077,344105.29,37066.89
2021-06-24,0.1077,0.1198,0.1049,0.1168,455243.45,53188.12
2021-06-25,0.1168,0.1129,0.09555,0.09944,598955.4,59559.01
2021-06-26,0.09944,0.1092,0.09521,0.09841,597365.71,58788.57
2021-06-27,0.09841,0.1184,0.1007,0.105,464738.8,48805.62
2021-06-28,0.105,0.1185,0.1018,0.1066,680065.37,72471.53
2021-06-29,0.1066,0.112,0.0991,0.1064,680910.38,72461.17
2021-06-30,0.1064,0.1132,0.1017,0.1031,404665.96,41715.55
2021-07-01,0.1031,0.106,0.09317,0.105,462731.42,48606.53
2021-07-02,0.105,0.1102,0.09879,0.09881,496671.77,49078.62
2021-07-03,0.09881,0.1067,0.1001,0.1036,446962.45,46289.16
2021-07-04,0.1036,0.1088,0.1005,0.1048,591001.69,61938.58
2021-07-05,0.1048,0.1042,0.09727,0.09898,526273.23,52092.5
2021-07-06,0.09898,0.107,0.0982,0.1,525131.38,52531.87
2021-07-07,0.1,0.1032,0.09623,0.103,372074.72,38313.58
2021-07-08,0.103,0.1053,0.0934,0.1025,506436.42,51904.82
2021-07-09,0.1025,0.1052,0.09533,0.09911,336993.7,33398.94
2021-07-10,0.09911,0.1008,0.09284,0.09797,410715.58,40236.99
2021-07-11,0.09797,0.103,0.09527,0.099,387539.51,38364.79
2021-07-12,0.099,0.104,0.09002,0.09902,426136.72,42196.73
2021-07-13,0.09902,0.09874,0.09037,0.09493,455100.94,43204.84
2021-07-14,0.09493,0.09965,0.08924,0.09321,541466.44,50470.0
2021-07-15,0.09321,0.0961,0.0859,0.09445,524848.57,49572.31
2021-07-16,0.09445,0.09408,0.08914,0.09308,502579.65,46781.58
2021-07-17,0.09308,0.09722,0.08863,0.09145,381478.72,34884.35
2021-07-18,0.09145,0.09112,0.08368,0.08663,423045.47,36649.63
2021-07-19,0.08663,0.08958,0.079,0.08193,406179.32,33277.43
2021-07-20,0.08193,0.08674,0.07741,0.07898,513520.33,40558.89
2021-07-21,0.07898,0.09684,0.08132,0.08179,519003.71,42451.48
2021-07-22,0.08179,0.08324,0.08034,0.08113,604102.9,49011.67
2021-07-23,0.08113,0.08704,0.08349,0.08443,517934.49,43727.99
2021-07-24,0.08443,0.08869,0.08405,0.08506,454236.74,38635.78
2021-07-25,0.08506,0.08922,0.08536,0.08646,462928.29,40023.39
2021-07-26,0.08646,0.09706,0.08638,0.0934,569645.94,53206.96
2021-07-27,0.0934,0.09889,0.09491,0.09871,479417.94,47322.82
2021-07-28,0.09871,0.1019,0.08958,0.09221,780466.26,71963.58
2021-07-29,0.09221,0.09707,0.09175,0.09233,578990.03,53456.25
2021-07-30,0.09233,0.09936,0.09283,0.0983,518020.45,50920.39
2021-07-31,0.0983,0.1539,0.0938,0.09816,824684.3,80947.67
2021-08-01,0.09816,0.09911,0.08073,0.09326,730733.18,68146.6
2021-08-02,0.09326,0.09852,0.0897,0.09675,799092.24,77309.81
2021-08-03,0.09675,0.09862,0.09175,0.09283,950549.41,88238.41
2021-08-04,0.09283,0.1014,0.09434,0.09499,896674.26,85176.29
2021-08-05,0.09499,0.1006,0.0924,0.09843,762058.17,75008.56
2021-08-06,0.09843,0.1077,0.09875,0.1022,851103.25,86947.14
2021-08-07,0.1022,0.1243,0.1108,0.1185,1465593.39,173713.67
2021-08-08,0.1185,0.121,0.1097,0.111,821402.75,91148.0
2021-08-09,0.111,0.1194,0.1102,0.1139,701785.58,79915.51
2021-08-10,0.1139,0.1139,0.1061,0.1072,610907.85,65504.71
2021-08-11,0.1072,0.2862,0.1017,0.106,835527.77,88544.7
2021-08-12,0.111,0.1087,0.1025,0.1083,330544.79,35788.16
2021-08-13,0.1083,0.1229,0.1129,0.1189,1022363.79,121568.03
2021-08-14,0.1189,0.121,0.1088,0.1112,587428.79,65321.38
2021-08-15,0.1112,0.1302,0.1071,0.1176,662804.9,77953.14
2021-08-16,0.1176,0.1181,0.1099,0.1144,815902.78,93378.3
2021-08-17,0.1144,0.1147,0.105,0.1124,643269.37,72307.56
2021-08-18,0.1124,0.1141,0.1037,0.1063,965472.32,102587.92
2021-08-19,0.1063,0.1192,0.1107,0.1127,722493.01,81430.71
2021-08-20,0.1127,0.1189,0.113,0.1151,745029.95,85772.39
2021-08-21,0.1151,0.1148,0.1045,0.1143,754318.63,86183.58
2021-08-22,0.1143,0.1175,0.1081,0.1116,493746.13,55107.01
2021-08-23,0.1116,0.1166,0.1089,0.1138,632919.5,72028.02
2021-08-24,0.1138,0.1138,0.1059,0.1076,504326.84,54288.41
2021-08-25,0.1076,0.118,0.1079,0.1107,732875.93,81142.27
2021-08-26,0.1107,0.1128,0.1031,0.1084,648828.02,70353.32
2021-08-27,0.1084,0.1198,0.1121,0.1166,528239.18,61569.16
2021-08-28,0.1166,0.1174,0.1056,0.1107,793160.31,87789.15
2021-08-29,0.1107,0.1119,0.1067,0.1084,788406.32,85439.66
2021-08-30,0.1084,0.1108,0.1031,0.1041,601370.47,62593.98
2021-08-31,0.1041,0.1115,0.1,0.1033,924452.37,95491.83
2021-09-01,0.1033,0.1156,0.1018,0.1048,1096119.07,114878.38
2021-09-02,0.1048,0.108,0.1007,0.1055,717571.79,75721.99
2021-09-03,0.1055,0.1138,0.09987,0.101,1161101.98,117244.38
2021-09-04,0.101,0.1058,0.09807,0.1043,675871.25,70511.86
2021-09-05,0.1043,0.108,0.09912,0.1045,396685.49,41437.8
2021-09-06,0.1045,0.1548,0.1033,0.1544,572128.81,88328.75
2021-09-07,0.1544,0.159,0.1065,0.1236,1409005.76,174160.55
2021-09-08,0.1236,0.1313,0.1161,0.1176,450643.45,52990.98
2021-09-09,0.1176,0.1377,0.1151,0.1363,389328.7,53059.57
2021-09-10,0.1363,0.1509,0.1108,0.12,865252.29,103857.91
2021-09-11,0.12,0.1381,0.1199,0.132,385004.88,50819.27
2021-09-12,0.132,0.1413,0.1306,0.1359,278918.76,37916.32
2021-09-13,0.1359,0.1468,0.1275,0.14,326697.17,45723.9
2021-09-14,0.14,0.1977,0.1443,0.1791,906684.58,162344.2
2021-09-15,0.1791,0.2367,0.1714,0.1724,1275811.92,219916.41
2021-09-16,0.1724,0.1925,0.1666,0.1838,508077.69,93393.26
2021-09-17,0.1838,0.1814,0.165,0.1798,523565.59,94135.83
2021-09-18,0.1798,0.212,0.176,0.204,810207.87,165294.91
2021-09-19,0.204,0.2265,0.1867,0.217,1072550.27,232787.4
2021-09-20,0.217,0.1996,0.157,0.1663,446155.65,74210.06
2021-09-21,0.1663,0.1609,0.1395,0.1473,486936.81,71718.13
2021-09-22,0.1473,0.1779,0.1516,0.1549,407912.29,63172.42
2021-09-23,0.1549,0.1684,0.1573,0.1623,485168.72,78730.1
2021-09-24,0.1623,0.1615,0.1307,0.1523,459246.52,69950.96
2021-09-25,0.1523,0.1579,0.1422,0.1433,207243.32,29706.6
2021-09-26,0.1433,0.1581,0.1403,0.1492,324247.39,48386.47
2021-09-27,0.1492,0.1496,0.132,0.149,340666.89,50766.68
2021-09-28,0.149,0.1429,0.1297,0.1331,108878.15,14488.7
2021-09-29,0.1331,0.1425,0.1266,0.136,258368.44,35127.25
2021-09-30,0.136,0.1486,0.1392,0.1462,167312.12,24461.11
2021-10-01,0.1462,0.1761,0.1523,0.1602,391226.59,62687.99
2021-10-02,0.1602,0.1912,0.1634,0.1634,271003.58,44274.65
2021-10-03,0.1634,0.1672,0.1539,0.1553,283905.52,44083.25
2021-10-04,0.1553,0.1585,0.1434,0.1585,176131.54,27916.17
2021-10-05,0.1585,0.1721,0.1645,0.1645,17315.67,2848.74
2021-10-06,0.1645,0.1713,0.1531,0.1595,138826.17,22141.83
2021-10-07,0.1595,0.1643,0.1466,0.1519,267685.91,40667.11
2021-10-08,0.1519,0.1599,0.1483,0.1493,376132.59,56150.2
2021-10-09,0.1493,0.1657,0.1268,0.1657,685389.21,113565.3
2021-10-10,0.1657,0.1605,0.1264,0.15,821530.26,123216.32
2021-10-11,0.15,0.1594,0.1425,0.1446,316965.56,45833.51
2021-10-12,0.1446,0.1494,0.1407,0.1484,196487.37,29149.08
2021-10-13,0.1484,0.1548,0.1446,0.1453,304330.35,44233.87
2021-10-14,0.1453,0.157,0.1384,0.1384,170544.21,23599.89
2021-10-15,0.1384,0.1458,0.1342,0.1404,305143.51,42846.48
2021-10-16,0.1404,0.1417,0.1348,0.1382,176121.47,24348.6
2021-10-17,0.1382,0.1523,0.1316,0.1427,234545.68,33472.27
2021-10-18,0.1427,0.1657,0.1348,0.1405,600363.05,84339.15
2021-10-19,0.1405,0.1613,0.1403,0.1446,516632.93,74720.04
2021-10-20,0.1446,0.1661,0.1507,0.1628,411033.7,66897.12
2021-10-21,0.1628,0.1609,0.1366,0.1476,510721.37,75403.26
2021-10-22,0.1476,0.1458,0.1384,0.143,679335.0,97138.25
2021-10-23,0.143,0.1526,0.1405,0.1413,461894.63,65278.53
2021-10-24,0.1413,0.1445,0.1376,0.1424,520370.13,74091.83
2021-10-25,0.1424,0.1499,0.13,0.1348,816883.82,110077.47
2021-10-26,0.1348,0.1411,0.1273,0.1285,646506.19,83064.89
2021-10-27,0.1285,0.1352,0.1156,0.1344,952414.47,128011.76
2021-10-28,0.1344,0.154,0.1431,0.1436,1042358.19,149695.65
2021-10-29,0.1436,0.1564,0.1384,0.1411,833133.01,117548.2
2021-10-30,0.1411,0.1444,0.1327,0.1429,808807.67,115548.67
2021-10-31,0.1429,0.1462,0.1385,0.1398,653546.12,91375.13
2021-11-01,0.1398,0.1465,0.1398,0.1417,403206.06,57134.72
2021-11-02,0.1417,0.1597,0.1466,0.1526,732992.34,111843.23
2021-11-03,0.1526,0.1561,0.1411,0.1437,768434.91,110426.65
2021-11-04,0.1437,0.1499,0.1379,0.1389,467606.92,64939.97
2021-11-05,0.1389,0.1418,0.1345,0.1392,528967.84,73606.72
2021-11-06,0.1392,0.1404,0.1275,0.1365,849818.8,116039.85
2021-11-07,0.1365,0.1436,0.1335,0.1386,416266.51,57677.92
2021-11-08,0.1386,0.1681,0.1359,0.1646,1275048.52,209913.01
2021-11-09,0.1646,0.1985,0.1555,0.1666,2061006.13,343396.98
2021-11-10,0.1666,0.187,0.1618,0.1712,1076584.67,184348.91
2021-11-11,0.1712,0.1958,0.1713,0.1852,772539.6,143092.5
2021-11-12,0.1852,0.1909,0.1724,0.1806,653083.15,117937.23
2021-11-13,0.1806,0.1803,0.1629,0.1696,478699.91,81171.16
2021-11-14,0.1696,0.1729,0.1678,0.1705,334053.89,56964.0
2021-11-15,0.1705,0.176,0.16,0.1608,492325.68,79182.84
2021-11-16,0.1608,0.1593,0.1378,0.1477,574972.51,84918.67
2021-11-17,0.1477,0.1533,0.1427,0.1442,418485.16,60336.56
2021-11-18,0.1442,0.1362,0.1246,0.1304,576153.0,75119.01
2021-11-19,0.1304,0.1417,0.1331,0.1333,515061.11,68645.99
2021-11-20,0.1333,0.14,0.1353,0.1396,640620.75,89418.43
2021-11-21,0.1396,0.1429,0.1329,0.1357,565095.28,76659.27
2021-11-22,0.1357,0.1337,0.1277,0.1322,564118.61,74601.62
2021-11-23,0.1322,0.1448,0.1276,0.133,449859.79,59837.4
2021-11-24,0.133,0.133,0.121,0.1278,439687.11,56180.72
2021-11-25,0.1278,0.1373,0.1321,0.1339,231554.0,31006.12
2021-11-26,0.1339,0.1221,0.1152,0.1164,35202.32,4098.45
2021-11-27,0.1194,0.1326,0.1162,0.1293,82916.32,10724.39
2021-11-28,0.1293,0.1387,0.1267,0.1267,42057.25,5328.76
2021-11-29,0.1238,0.1312,0.1281,0.129,51183.09,6602.94
2021-11-30,0.129,0.1343,0.1283,0.1297,35077.86,4548.57
2021-12-01,0.1297,0.1285,0.1193,0.1216,49784.58,6052.57
2021-12-02,0.1216,0.1201,0.1151,0.1201,113552.44,13636.93
2021-12-03,0.1201,0.1122,0.0924,0.0962,263507.92,25349.59
2021-12-04,0.0923,0.08519,0.07977,0.08273,315417.21,26094.12
2021-12-05,0.08273,0.08558,0.07568,0.0836,188653.72,15770.83
2021-12-06,0.09578,0.09934,0.07974,0.08453,819667.13,69285.72
2021-12-07,0.08453,0.09093,0.08059,0.08404,715806.52,60155.77
2021-12-08,0.08404,0.08836,0.07859,0.08125,680116.21,55260.55
2021-12-09,0.08125,0.0773,0.07031,0.07114,1033831.04,73542.83
2021-12-10,0.07114,0.06946,0.06595,0.06946,1149473.57,79847.4
2021-12-11,0.06946,0.08014,0.07033,0.07809,786529.36,61423.06
2021-12-12,0.07809,0.08395,0.07692,0.08064,557729.31,44974.48
2021-12-13,0.08064,0.07532,0.07078,0.07343,400796.21,29430.69
2021-12-14,0.07343,0.07763,0.07261,0.07454,450957.02,33614.37
2021-12-15,0.07454,0.0796,0.07277,0.07598,585357.68,44476.41
2021-12-16,0.07598,0.07518,0.07253,0.0738,260568.87,19229.62
2021-12-17,0.0738,0.07412,0.0697,0.07241,584853.55,42349.59
2021-12-18,0.07241,0.07639,0.07076,0.07088,493922.15,35008.94
2021-12-19,0.07088,0.07198,0.0699,0.071,433100.59,30748.02
2021-12-20,0.071,0.07378,0.07114,0.07141,522699.4,37328.48
2021-12-21,0.07141,0.07634,0.07196,0.07312,584165.96,42715.47
2021-12-22,0.07312,0.07437,0.06995,0.07397,637932.59,47189.03
2021-12-23,0.07397,0.07694,0.07402,0.07567,404912.12,30638.58
2021-12-24,0.07567,0.0757,0.07367,0.07448,132135.3,9841.54
2021-12-25,0.07448,0.07997,0.07457,0.07903,409425.37,32357.82
2021-12-26,0.07903,0.08976,0.07761,0.08411,792364.42,66648.31
2021-12-27,0.08411,0.08722,0.07995,0.08035,476826.44,38314.73
2021-12-28,0.08035,0.08156,0.07246,0.08042,454727.35,36570.56
2021-12-29,0.08042,0.07694,0.07201,0.0744,774869.66,57650.97
2021-12-30,0.0744,0.07669,0.07268,0.07483,757944.13,56718.71
2021-12-31,0.07483,0.07719,0.07054,0.07241,686856.06,49737.35
2022-01-01,0.07241,0.07835,0.0727,0.0742,496260.65,36824.91
2022-01-02,0.0742,0.08041,0.07398,0.0747,466604.49,34856.73
2022-01-03,0.0747,0.0753,0.07154,0.07417,292363.72,21685.68
2022-01-04,0.07417,0.0759,0.07306,0.07306,203324.98,14855.62
2022-01-05,0.07306,0.07498,0.06791,0.07109,483287.59,34356.47
2022-01-06,0.07109,0.07024,0.06333,0.06476,875698.78,56707.79
2022-01-07,0.06476,0.06255,0.05897,0.06009,201581.1,12113.74
