# Dataset Report: Livepeer (LPT)
# Coin Name: Livepeer
# Symbol: LPT
# Approx Row Count: 2595
# Date Range: 2019-01-03 to 2026-02-09
# Frequency: Daily
# Columns Present: open, high, low, close, Volume_LPT, Volume_USD
# Note: Launched May 2018. Decentralized Video Streaming Network.
# --------------------------------------------------
Date,open,high,low,close,Volume_LPT,Volume_USD
2020-02-29,1.355,1.436,1.328,1.387,865.94,1201.0
2020-03-01,1.387,1.429,1.368,1.388,727.06,1008.84
2020-03-02,1.388,1.516,1.383,1.516,658.03,997.81
2020-03-03,1.516,1.501,1.426,1.453,1010.04,1467.94
2020-03-04,1.453,1.502,1.404,1.449,2011.25,2915.16
2020-03-05,1.449,1.506,1.452,1.506,625.91,942.32
2020-03-06,1.506,1.541,1.408,1.463,567.47,830.16
2020-03-07,1.463,1.58,1.353,1.515,5399.5,8177.67
2020-03-08,1.515,1.371,1.271,1.287,776.81,999.61
2020-03-09,1.287,1.269,1.092,1.144,7314.99,8368.3
2020-03-10,1.144,1.176,1.105,1.153,2421.61,2793.11
2020-03-11,1.153,1.161,1.057,1.085,6004.08,6511.67
2020-03-12,1.085,0.6746,0.3743,0.503,11012.25,5539.01
2020-03-13,0.503,0.8167,0.5633,0.7604,5608.0,4264.31
2020-03-14,0.7604,0.7166,0.614,0.6436,2625.39,1689.64
2020-03-15,0.6436,0.6659,0.4928,0.5727,8522.31,4880.43
2020-03-16,0.5727,0.6226,0.5141,0.5766,5989.87,3454.02
2020-03-17,0.5766,0.7473,0.5338,0.601,11974.09,7196.67
2020-03-18,0.601,0.6225,0.5435,0.6225,4436.63,2761.81
2020-03-19,0.6225,0.8659,0.5566,0.6803,14523.4,9880.8
2020-03-20,0.6803,0.8236,0.5992,0.6293,13024.28,8196.61
2020-03-21,0.6293,0.7249,0.6282,0.6827,2623.68,1791.28
2020-03-22,0.6827,0.6423,0.5956,0.6318,777.35,491.11
2020-03-23,0.6318,0.7277,0.5853,0.6803,6358.82,4325.71
2020-03-24,0.6803,0.8324,0.6429,0.7302,11366.39,8299.5
2020-03-25,0.7302,0.7283,0.6365,0.7283,3200.26,2330.85
2020-03-26,0.7283,0.7353,0.7184,0.7184,994.86,714.68
2020-03-27,0.7184,0.6798,0.5938,0.6408,2510.94,1609.09
2020-03-28,0.6408,0.6565,0.5849,0.6309,546.17,344.57
2020-03-29,0.6309,0.6265,0.5806,0.6,5700.9,3420.45
2020-03-30,0.6,0.682,0.6328,0.6519,591.8,385.77
2020-03-31,0.6519,0.7066,0.6514,0.6925,1161.68,804.42
2020-04-01,0.6925,0.7263,0.539,0.646,13087.08,8453.89
2020-04-02,0.646,0.6597,0.6057,0.6391,6601.5,4218.83
2020-04-03,0.6391,0.6707,0.5779,0.6183,2364.5,1461.88
2020-04-04,0.6183,0.6304,0.5707,0.6056,2936.6,1778.5
2020-04-05,0.6056,0.6146,0.5549,0.5827,4626.88,2696.3
2020-04-06,0.5827,0.6435,0.6012,0.6098,379.7,231.55
2020-04-07,0.6098,0.6121,0.5689,0.5707,3358.24,1916.63
2020-04-08,0.5707,0.627,0.5739,0.5803,8739.91,5072.01
2020-04-09,0.5803,0.6198,0.5746,0.5917,419.35,248.14
2020-04-10,0.5917,0.5578,0.5157,0.5388,483.81,260.7
2020-04-11,0.5388,0.5579,0.5248,0.5398,856.21,462.17
2020-04-12,0.5398,0.5774,0.5418,0.5532,1589.72,879.39
2020-04-13,0.5532,0.5728,0.5488,0.5728,1096.42,627.99
2020-04-14,0.5728,0.5778,0.5414,0.5675,1209.44,686.34
2020-04-15,0.5675,0.5469,0.464,0.5072,16760.32,8500.16
2020-04-16,0.5072,0.5443,0.5066,0.5295,3133.18,1658.91
2020-04-17,0.5295,0.5344,0.5017,0.5172,3026.66,1565.47
2020-04-18,0.5172,0.5403,0.5181,0.5402,706.17,381.5
2020-04-19,0.5402,0.5473,0.5089,0.5473,2077.05,1136.78
2020-04-20,0.5473,0.5372,0.4934,0.4969,5018.49,2493.68
2020-04-21,0.4969,0.5483,0.4978,0.5239,7055.46,3696.13
2020-04-22,0.5239,0.6061,0.5357,0.5708,9398.68,5364.4
2020-04-23,0.5708,0.6447,0.5767,0.5767,2583.46,1490.0
2020-04-24,0.5767,0.6058,0.5707,0.6003,4514.34,2709.98
2020-04-25,0.6003,0.6038,0.5689,0.5886,3660.22,2154.35
2020-04-26,0.5886,0.6006,0.5806,0.5979,560.07,334.84
2020-04-27,0.5979,0.6684,0.6045,0.6099,5832.71,3557.43
2020-04-28,0.6099,0.6661,0.6078,0.6661,1613.54,1074.73
2020-04-29,0.6661,0.7569,0.6553,0.6553,930.99,610.05
2020-04-30,0.6553,0.7331,0.6274,0.7073,2442.05,1727.33
2020-05-01,0.7073,0.739,0.6741,0.7284,1061.08,772.89
2020-05-02,0.7284,0.7573,0.6927,0.7544,2038.02,1537.51
2020-05-03,0.7544,0.7482,0.668,0.7125,4078.86,2906.13
2020-05-04,0.7125,0.7549,0.6677,0.7479,10054.25,7519.81
2020-05-05,0.7479,0.778,0.7077,0.7405,1934.68,1432.69
2020-05-06,0.7405,0.8238,0.7425,0.7963,717.86,571.65
2020-05-07,0.7963,1.35,0.8401,1.105,12170.06,13447.82
2020-05-08,1.105,1.471,1.006,1.368,7782.9,10648.88
2020-05-09,1.368,1.432,1.251,1.401,2142.54,3000.92
2020-05-10,1.401,1.756,1.188,1.432,6754.68,9670.5
2020-05-11,1.432,1.697,1.19,1.343,10962.78,14720.2
2020-05-12,1.343,1.773,1.293,1.758,4973.51,8743.73
2020-05-13,1.758,1.865,1.42,1.667,5424.04,9041.28
2020-05-14,1.667,2.018,1.616,1.959,2429.5,4758.51
2020-05-15,1.959,1.918,1.54,1.827,8305.15,15173.12
2020-05-16,1.827,1.842,1.622,1.643,1115.51,1832.49
2020-05-17,1.643,1.835,1.473,1.676,1682.07,2818.99
2020-05-18,1.676,2.141,1.685,1.946,6891.01,13406.59
2020-05-19,1.946,2.181,1.956,2.181,1664.11,3629.4
2020-05-20,2.181,2.121,1.569,2.02,7908.43,15973.5
