# Dataset Report: Quant (QNT)
# Coin Name: Quant
# Symbol: QNT
# Approx Row Count: 2550
# Date Range: 2019-02-05 to 2026-02-02
# Frequency: Daily
# Columns Present: open, high, low, close, Volume_QNT, Volume_USD
# Note: Launched ~Aug 2018. Enterprise interoperability (Overledger).
# --------------------------------------------------
Date,open,high,low,close,Volume_QNT,Volume_USD
2023-08-13,101.92,102.56,100.82,101.48,14745.18,1499311.16
2023-08-14,101.48,101.9,100.22,101.33,15275.46,1546139.31
2023-08-15,101.33,102.22,98.52,100.98,22495.13,2263634.06
2023-08-16,100.98,101.55,98.64,100.39,16702.67,1673725.57
2023-08-17,100.39,100.92,91.75,97.21,36016.88,3518252.48
2023-08-18,97.21,100.23,96.96,99.9,27033.19,2670054.86
2023-08-19,99.9,101.36,99.57,100.16,13187.65,1325905.18
2023-08-20,100.16,101.21,99.66,100.56,10528.46,1056983.54
2023-08-21,100.56,100.84,98.32,99.51,17466.21,1740877.93
2023-08-22,99.51,100.81,97.71,100.18,15819.57,1576746.89
2023-08-23,100.18,100.77,98.22,100.08,16974.52,1691658.43
2023-08-24,100.08,100.81,98.86,100.1,12631.99,1262639.81
2023-08-25,100.1,101.6,99.24,101.46,16215.18,1627555.48
2023-08-26,101.46,105.91,101.16,103.2,25956.93,2687804.16
2023-08-27,103.2,104.77,101.66,102.74,11717.22,1207263.93
2023-08-28,102.74,104.67,100.69,101.32,18403.9,1883686.17
2023-08-29,101.32,103.99,100.05,101.35,20665.45,2101190.9
2023-08-30,101.35,101.68,100.27,100.91,11866.49,1197453.93
2023-08-31,100.91,101.21,98.37,99.55,14899.49,1489814.75
2023-09-01,99.55,100.42,98.05,99.1,15868.34,1574308.72
2023-09-02,99.1,99.89,98.73,99.66,9115.5,905601.22
2023-09-03,99.66,100.17,98.25,99.08,8534.8,846735.85
2023-09-04,99.08,100.04,96.58,97.44,18902.29,1851596.27
2023-09-05,97.44,99.66,96.43,99.6,13696.63,1340969.17
2023-09-06,99.6,100.66,98.57,100.34,15623.76,1553063.75
2023-09-07,100.34,101.39,99.75,100.89,18726.09,1884513.88
2023-09-08,100.89,100.97,98.69,99.45,15857.56,1575706.14
2023-09-09,99.45,99.53,98.47,98.53,8636.35,854775.88
2023-09-10,98.53,98.63,96.7,97.9,15817.41,1547452.42
2023-09-11,97.9,98.11,91.35,92.68,40422.57,3790763.74
2023-09-12,92.68,96.06,91.8,92.75,32689.31,3041232.35
2023-09-13,92.75,93.02,91.2,92.61,19506.56,1794547.62
2023-09-14,92.61,93.74,91.65,92.38,19180.29,1772541.96
2023-09-15,92.38,94.12,91.65,93.13,20516.77,1900932.38
2023-09-16,93.13,94.13,90.15,91.6,28509.53,2619465.12
2023-09-17,91.6,91.6,90.04,91.04,15885.98,1443162.49
2023-09-18,91.04,92.91,90.48,91.25,17805.04,1636372.09
2023-09-19,91.25,92.84,91.01,92.0,14226.78,1307147.99
2023-09-20,92.0,92.46,89.72,89.99,21552.27,1954632.17
2023-09-21,89.99,90.6,88.2,89.33,20728.24,1855445.3
2023-09-22,89.33,90.27,88.77,89.88,13602.48,1219337.46
2023-09-23,89.88,91.36,89.56,90.98,12042.56,1090861.61
2023-09-24,90.98,91.07,88.09,88.29,13334.02,1198629.25
2023-09-25,88.29,89.19,87.18,87.41,25859.43,2283045.04
2023-09-26,87.41,88.43,84.85,87.12,37201.55,3212202.46
2023-09-27,87.12,88.98,86.04,88.54,20017.03,1754058.43
2023-09-28,88.54,91.0,88.4,89.85,18323.49,1648284.93
2023-09-29,89.85,90.91,89.69,90.65,15429.87,1395063.04
2023-09-30,90.65,90.82,89.95,90.36,13582.8,1228242.99
2023-10-01,90.36,92.93,89.32,92.09,24375.91,2213380.9
2023-10-02,92.09,92.27,87.66,89.13,26414.72,2381389.58
2023-10-03,89.13,89.89,87.62,87.62,25999.84,2299750.7
2023-10-04,87.62,88.74,84.84,86.27,32401.73,2804368.09
2023-10-05,86.27,87.81,85.18,86.6,19589.9,1690292.87
2023-10-06,86.6,89.32,86.52,89.15,18131.97,1596451.8
2023-10-07,89.15,89.37,87.45,88.51,12361.55,1091687.27
2023-10-08,88.51,89.02,87.51,88.37,10985.71,971169.02
2023-10-09,88.37,89.56,85.65,87.89,21631.68,1896931.89
2023-10-10,87.89,88.32,84.81,85.77,24102.05,2072083.81
2023-10-11,85.77,86.45,84.91,86.19,16748.55,1432906.09
2023-10-12,86.19,86.94,83.3,84.12,27055.66,2301343.9
2023-10-13,84.12,87.62,84.0,86.71,19263.92,1657733.38
2023-10-14,86.71,88.18,86.58,86.79,13123.8,1145798.82
2023-10-15,86.79,87.42,84.3,85.29,33031.22,2830659.73
2023-10-16,85.29,89.32,85.25,87.37,15397.25,1343591.93
2023-10-17,87.37,87.76,85.05,85.7,15127.52,1306392.09
2023-10-18,85.7,87.21,85.02,85.3,14938.91,1281324.95
2023-10-19,85.3,85.86,84.69,84.75,16057.58,1369149.5
2023-10-20,84.75,87.73,84.46,86.53,20538.22,1772041.85
2023-10-21,86.53,89.39,85.83,88.89,17929.59,1573454.23
2023-10-22,88.89,94.68,88.76,94.61,32466.7,2982026.1
2023-10-23,94.61,96.91,92.56,96.58,40550.97,3840602.2
2023-10-24,96.58,100.58,94.47,97.92,49439.22,4820355.97
2023-10-25,97.92,105.7,96.17,104.9,33925.55,3431045.36
2023-10-26,104.9,108.75,102.95,108.7,37270.41,3947684.13
2023-10-27,108.7,109.78,104.92,105.44,27350.07,2941761.17
2023-10-28,105.44,108.53,103.76,103.76,14576.22,1548237.7
2023-10-29,103.76,106.58,103.2,105.26,13256.58,1394773.42
2023-10-30,105.26,106.75,103.73,105.21,14644.07,1541286.89
2023-10-31,105.21,106.34,100.55,103.33,21368.37,2210319.57
2023-11-01,103.33,105.31,99.75,104.31,26561.03,2713653.71
2023-11-02,104.31,105.47,98.1,99.31,26572.34,2686995.12
2023-11-03,99.31,99.56,95.47,98.95,24670.61,2408986.76
2023-11-04,98.95,100.62,97.96,99.79,17537.31,1745123.4
2023-11-05,99.79,101.91,99.26,101.3,19996.01,2012320.45
2023-11-06,101.3,104.83,99.58,104.3,29354.18,3006297.63
2023-11-07,104.3,105.0,99.21,100.65,27650.68,2823532.49
2023-11-08,100.65,107.49,99.7,106.91,26022.94,2692521.47
2023-11-09,106.91,111.12,100.42,107.33,38907.89,4180271.67
2023-11-10,107.33,109.18,103.98,107.97,25061.3,2678941.95
2023-11-11,107.97,112.41,104.97,107.06,28705.49,3118999.21
2023-11-12,107.06,108.02,103.58,104.25,25117.69,2655299.94
2023-11-13,104.25,106.95,100.33,100.65,26301.87,2709702.04
2023-11-14,100.65,103.47,98.19,101.83,22578.67,2289328.1
2023-11-15,101.83,105.35,100.76,104.42,25881.77,2671150.78
2023-11-16,104.42,106.08,100.3,101.02,28324.76,2930834.3
2023-11-17,101.02,102.74,96.37,100.08,34243.7,3412737.32
2023-11-18,100.08,101.81,95.78,101.32,16995.81,1692790.09
2023-11-19,101.32,101.6,98.32,101.23,17861.65,1786141.25
2023-11-20,101.23,101.7,98.04,99.13,21319.63,2134187.86
2023-11-21,99.13,100.28,95.02,95.08,26700.14,2623306.89
2023-11-22,95.08,99.96,95.01,98.21,24392.94,2386273.2
2023-11-23,98.21,100.52,97.67,98.75,18320.99,1810002.87
2023-11-24,98.75,100.2,97.36,99.21,21911.34,2168230.09
2023-11-25,99.21,104.81,98.78,104.8,24332.11,2472718.4
2023-11-26,104.8,105.96,100.56,100.56,36338.07,3749765.88
2023-11-27,100.56,101.66,98.05,99.03,28542.09,2833197.29
2023-11-28,99.03,100.18,96.46,99.84,29630.32,2924858.06
2023-11-29,99.84,100.18,97.67,98.14,24676.29,2435825.83
2023-11-30,98.14,100.13,97.77,100.11,15385.85,1521404.21
2023-12-01,100.11,101.74,99.84,100.18,21753.43,2190937.33
2023-12-02,100.18,102.24,99.29,101.63,23493.18,2365974.52
2023-12-03,101.63,101.76,99.66,100.82,22366.18,2247650.26
2023-12-04,100.82,103.48,99.1,101.41,39514.15,3995794.36
2023-12-05,101.41,108.2,99.24,108.01,52616.88,5378343.22
2023-12-06,108.01,114.04,105.49,110.86,63064.28,6952839.63
2023-12-07,110.86,113.78,106.28,109.79,33443.67,3696126.95
2023-12-08,109.79,115.01,107.87,114.84,41592.6,4608341.87
2023-12-09,114.84,120.82,114.19,115.19,41085.55,4827244.68
2023-12-10,115.19,116.61,113.06,114.85,20298.19,2331715.67
2023-12-11,114.85,115.65,107.42,111.94,38012.71,4196254.34
2023-12-12,111.94,114.8,108.48,110.68,31993.23,3586767.67
2023-12-13,110.68,115.87,105.05,114.87,40289.6,4418086.69
2023-12-14,114.87,118.05,111.96,114.3,30420.94,3501180.73
2023-12-15,114.3,115.16,109.55,109.86,24836.98,2810307.24
2023-12-16,109.86,113.82,108.84,112.49,22705.66,2556756.49
2023-12-17,112.49,113.05,108.41,108.63,21063.16,2334427.63
2023-12-18,108.63,110.01,103.16,109.48,27720.4,2975200.05
2023-12-19,109.48,111.64,106.02,106.72,30782.52,3355133.21
2023-12-20,106.72,110.99,105.77,108.92,27654.05,3014258.14
2023-12-21,108.92,109.36,105.56,108.48,33433.84,3593155.41
2023-12-22,108.48,117.34,108.27,117.24,39228.06,4400475.55
2023-12-23,117.24,117.4,113.21,114.5,24282.01,2795031.61
2023-12-24,114.5,143.48,112.47,133.89,93377.28,11834763.55
2023-12-25,133.89,144.5,131.03,136.99,99918.99,13763655.16
2023-12-26,136.99,153.79,136.15,144.37,108775.1,15899462.47
2023-12-27,144.37,145.42,136.93,139.37,52132.66,7365605.04
2023-12-28,139.37,144.14,135.57,135.7,43517.62,6070070.21
2023-12-29,135.7,138.13,131.33,133.98,30839.66,4157934.67
2023-12-30,133.98,153.32,131.83,147.78,34723.21,4886459.74
2023-12-31,147.78,149.16,135.25,137.78,45679.29,6495374.44
2024-01-01,137.78,141.67,135.99,140.77,21759.94,3027094.08
2024-01-02,140.77,145.3,133.53,135.9,39068.25,5455216.22
2024-01-03,135.9,137.73,115.78,125.34,59245.05,7514494.51
2024-01-04,125.34,131.58,123.03,128.54,27291.39,3498884.9
2024-01-05,128.54,129.58,115.82,121.48,29498.59,3590439.55
2024-01-06,121.48,122.01,113.73,119.01,20877.94,2473365.95
2024-01-07,119.01,121.46,111.86,112.83,20774.12,2435130.66
2024-01-08,112.83,122.14,106.28,119.23,39692.5,4534314.08
2024-01-09,119.23,120.09,111.2,116.5,30012.25,3467191.74
2024-01-10,116.5,134.82,112.08,127.12,38808.17,4678064.56
2024-01-11,127.12,130.16,121.29,124.34,37635.87,4722935.49
2024-01-12,124.34,130.79,112.92,116.29,39794.29,4881234.68
2024-01-13,116.29,121.46,114.03,120.28,20921.99,2485902.86
2024-01-14,120.28,120.97,115.08,115.31,14610.61,1736203.36
2024-01-15,115.31,120.55,115.2,116.46,13772.3,1618382.99
2024-01-16,116.46,121.71,115.5,119.12,16580.57,1954731.25
2024-01-17,119.12,122.73,115.33,117.46,11664.73,1370934.45
2024-01-18,117.46,119.74,111.09,113.3,19614.39,2256252.62
2024-01-19,113.3,114.61,106.28,114.39,25366.14,2817253.82
2024-01-20,114.39,115.73,112.15,114.84,11014.27,1250995.39
2024-01-21,114.84,116.0,112.55,112.76,10202.36,1166984.55
2024-01-22,112.76,113.49,106.01,106.45,21500.12,2343104.45
2024-01-23,106.45,108.21,100.26,104.88,24619.62,2545592.81
2024-01-24,104.88,109.0,103.46,106.09,15156.23,1605497.08
2024-01-25,106.09,108.76,102.61,105.15,16260.58,1705322.85
2024-01-26,105.15,110.28,104.23,109.51,18763.0,2026542.49
2024-01-27,109.51,110.85,107.6,108.79,13757.92,1501261.74
2024-01-28,108.79,110.25,104.65,105.8,15210.22,1630918.7
2024-01-29,105.8,109.08,104.13,108.47,21187.58,2265764.53
2024-01-30,108.47,109.36,104.56,105.43,23885.44,2562039.68
2024-01-31,105.43,106.2,101.73,102.59,33480.57,3475045.31
2024-02-01,102.59,103.79,100.39,103.42,19692.65,2016523.67
2024-02-02,103.42,104.8,101.82,102.85,15805.74,1632225.01
2024-02-03,102.85,105.75,100.33,102.67,17292.81,1784127.85
2024-02-04,102.67,102.67,100.26,100.8,13851.37,1402981.27
2024-02-05,100.8,103.68,99.81,101.74,22174.19,2251839.36
2024-02-06,101.74,103.58,101.16,103.13,15072.98,1539699.47
2024-02-07,103.13,104.98,101.2,104.28,15142.21,1559283.56
2024-02-08,104.28,104.95,102.3,104.24,18491.31,1917939.32
2024-02-09,104.24,107.28,103.94,105.76,26512.76,2795762.27
2024-02-10,105.76,106.31,101.9,103.5,17652.37,1844198.27
2024-02-11,103.5,105.96,101.79,103.32,16179.82,1678294.85
2024-02-12,103.32,106.78,101.33,106.38,27604.81,2881210.05
2024-02-13,106.38,107.08,101.47,103.71,24698.87,2566156.7
2024-02-14,103.71,106.67,102.68,105.64,28558.35,2999830.56
2024-02-15,105.64,111.78,105.24,111.2,35988.28,3886657.96
2024-02-16,111.2,114.66,108.37,109.93,33783.77,3758119.53
2024-02-17,109.93,110.85,105.84,107.44,24642.64,2662022.16
2024-02-18,107.44,110.25,106.49,110.0,23724.6,2576755.6
2024-02-19,110.0,112.98,109.1,111.96,32148.0,3580981.84
2024-02-20,111.96,112.4,104.65,109.63,35821.67,3897793.36
2024-02-21,109.63,109.83,101.73,105.19,37349.9,3903626.99
2024-02-22,105.19,106.67,101.94,103.21,33672.96,3510510.35
2024-02-23,103.21,104.1,101.31,102.84,31827.87,3269711.6
2024-02-24,102.84,105.26,101.24,104.52,24787.39,2562861.03
2024-02-25,104.52,107.98,103.39,107.37,27031.39,2855250.4
2024-02-26,107.37,108.9,102.04,108.68,38026.36,4047129.75
2024-02-27,108.68,112.3,107.59,109.35,48579.5,5342761.15
2024-02-28,109.35,115.05,104.35,110.4,61844.98,6826488.95
2024-02-29,110.4,116.79,109.13,115.01,84870.77,9637294.96
2024-03-01,115.01,129.26,112.59,124.38,85208.3,10335225.11
2024-03-02,124.38,127.86,120.17,127.71,38163.5,4718221.26
2024-03-03,127.71,131.31,121.54,122.68,45848.54,5778864.41
2024-03-04,122.68,135.44,121.01,128.5,89153.88,11315852.73
2024-03-05,128.5,134.85,105.02,118.16,100769.43,12576580.85
2024-03-06,118.16,130.76,113.87,126.96,56924.48,6981607.04
2024-03-07,126.96,130.6,125.03,126.82,43184.92,5532005.86
2024-03-08,126.82,127.99,120.1,124.04,45419.61,5664079.84
2024-03-09,124.04,125.05,116.74,120.64,38091.66,4649944.62
2024-03-10,120.64,123.32,115.63,118.41,36638.48,4366151.46
2024-03-11,118.41,127.23,113.46,126.1,62828.04,7616534.25
2024-03-12,126.1,139.75,117.42,138.26,68554.9,8760876.02
2024-03-13,138.26,146.94,131.65,138.11,69498.78,9738701.14
2024-03-14,138.11,141.98,128.06,136.18,51258.23,7002212.87
2024-03-15,136.18,139.74,119.19,135.9,55208.8,7194164.64
2024-03-16,135.9,137.28,120.44,123.26,33558.29,4297646.73
2024-03-17,123.26,130.11,117.78,128.02,32382.53,4039169.88
2024-03-18,128.02,136.26,122.34,123.7,41408.05,5304128.53
2024-03-19,123.7,125.19,109.17,112.37,52032.29,6021511.73
2024-03-20,112.37,123.69,106.13,122.83,46740.6,5349253.93
2024-03-21,122.83,132.3,121.73,124.1,36432.98,4637246.59
2024-03-22,124.1,129.82,118.93,122.25,28494.06,3530733.66
2024-03-23,122.25,129.14,120.06,124.81,22430.92,2821939.39
2024-03-24,124.81,138.9,124.72,135.2,38199.9,5025274.12
2024-03-25,135.2,149.62,132.69,140.28,71532.08,10168169.97
2024-03-26,140.28,149.44,137.73,139.51,36245.89,5169139.72
2024-03-27,139.51,142.42,134.13,136.47,27312.77,3768647.13
2024-03-28,136.47,143.78,134.0,137.49,27104.79,3757702.47
2024-03-29,137.49,140.62,133.39,135.74,22347.32,3039624.23
2024-03-30,135.74,136.81,131.05,133.24,22357.88,3002532.47
2024-03-31,133.24,135.96,131.9,132.21,22631.36,3023126.9
2024-04-01,132.21,133.45,123.87,126.94,32842.33,4207594.03
2024-04-02,126.94,127.5,118.41,119.46,41690.73,5042690.54
2024-04-03,119.46,124.43,116.07,118.84,27650.65,3327509.14
2024-04-04,118.84,125.94,116.96,121.4,20585.27,2498440.23
2024-04-05,121.4,123.25,115.0,118.65,24421.74,2885974.1
2024-04-06,118.65,121.22,117.97,119.87,9056.02,1084381.92
2024-04-07,119.87,122.18,118.59,120.29,11207.51,1350901.62
2024-04-08,120.29,123.58,117.99,122.45,19145.91,2326391.89
2024-04-09,122.45,123.17,115.09,116.36,28202.17,3339768.41
2024-04-10,116.36,118.05,112.74,116.89,24357.9,2813802.82
2024-04-11,116.89,117.75,112.73,115.26,18982.06,2198793.3
2024-04-12,115.26,116.92,97.82,105.13,53396.61,5724444.11
2024-04-13,105.13,105.79,85.1,95.81,73376.01,7030818.22
2024-04-14,95.81,105.91,91.51,105.01,27886.13,2748443.29
2024-04-15,105.01,115.44,101.32,103.72,39174.37,4215275.36
2024-04-16,103.72,105.7,97.4,103.53,24305.84,2481321.74
2024-04-17,103.53,105.12,99.1,101.79,20453.35,2085623.63
2024-04-18,101.79,108.83,98.77,108.33,18454.22,1923489.24
2024-04-19,108.33,109.3,99.24,104.36,25821.32,2712355.56
2024-04-20,104.36,110.34,103.06,109.83,15375.18,1643605.99
2024-04-21,109.83,109.85,104.67,106.37,11471.05,1232033.57
2024-04-22,106.37,110.55,105.78,108.27,13946.34,1506938.24
2024-04-23,108.27,109.58,105.65,109.28,10687.2,1156231.55
2024-04-24,109.28,116.59,106.18,107.78,25939.34,2877224.81
2024-04-25,107.78,110.51,105.33,110.06,14453.72,1560727.32
2024-04-26,110.02,110.03,106.46,106.59,23541.75,2509339.93
2024-04-27,106.55,107.14,101.38,104.04,16087.18,1667622.13
2024-04-28,104.04,107.06,101.08,101.54,15040.57,1565925.36
2024-04-29,101.54,104.45,100.5,103.2,15717.05,1609300.38
2024-04-30,103.2,104.65,96.38,99.53,29063.84,2918503.35
2024-05-01,99.53,102.26,93.47,101.39,26122.38,2557860.52
2024-05-02,101.39,103.78,99.11,101.6,19893.91,2021577.07
2024-05-03,101.6,106.78,101.13,105.94,23178.46,2424047.64
2024-05-04,105.94,106.55,100.74,102.11,20237.47,2098501.42
2024-05-05,102.11,103.11,100.16,101.09,21117.92,2135663.87
2024-05-06,101.09,104.56,97.86,98.32,32090.14,3223980.42
2024-05-07,98.32,101.06,96.45,96.45,20139.85,1988611.96
2024-05-08,96.45,98.64,95.38,96.93,19699.84,1910549.82
2024-05-09,96.93,99.58,96.13,99.18,18839.09,1837552.16
2024-05-10,99.18,100.47,94.96,96.32,17874.03,1740393.4
2024-05-11,96.32,97.43,95.01,95.56,11468.43,1102140.33
2024-05-12,95.56,96.29,92.8,94.33,13999.97,1322203.61
2024-05-13,94.33,97.07,91.5,95.97,16622.56,1572265.01
2024-05-14,95.97,96.51,91.87,92.83,16438.26,1537275.78
2024-05-15,92.83,98.05,92.1,96.58,18799.29,1783397.28
2024-05-16,96.58,97.05,94.2,94.83,19729.2,1885816.62
2024-05-17,94.83,99.66,93.42,98.03,15352.57,1476739.47
2024-05-18,98.03,101.05,97.19,98.16,12855.83,1264078.82
2024-05-19,98.16,98.33,94.28,94.7,7511.15,722814.93
2024-05-20,94.7,101.69,93.76,101.38,20588.64,2013894.0
2024-05-21,101.38,103.62,96.98,97.79,22545.24,2246698.43
2024-05-22,97.79,99.49,95.86,96.27,20037.5,1956939.42
2024-05-23,96.27,97.66,90.84,94.29,34663.85,3257922.34
2024-05-24,94.29,96.89,92.04,94.15,23770.47,2226682.06
2024-05-25,94.15,95.78,93.27,93.95,12149.21,1143182.43
2024-05-26,93.95,94.54,91.3,92.12,17280.55,1600403.67
2024-05-27,92.12,94.53,91.8,92.51,15380.6,1429569.55
2024-05-28,92.51,92.55,89.58,91.72,29695.15,2709653.31
2024-05-29,91.72,94.18,90.49,91.96,16972.67,1556342.03
2024-05-30,91.96,92.47,89.1,90.65,20069.09,1822675.43
2024-05-31,90.65,92.15,89.12,90.53,18289.52,1656246.4
2024-06-01,90.53,91.3,89.76,90.89,11395.79,1028976.38
2024-06-02,90.89,93.4,90.61,91.6,19915.0,1827172.28
2024-06-03,91.6,92.65,90.36,90.5,11044.89,1010576.48
2024-06-04,90.5,91.78,90.01,91.21,17749.15,1613632.55
2024-06-05,91.21,91.81,89.48,90.5,26953.24,2442897.49
2024-06-06,90.5,91.13,88.58,89.78,22558.92,2032862.58
2024-06-07,89.78,90.56,80.85,86.31,53405.04,4664905.45
2024-06-08,86.31,86.6,81.91,83.38,30262.56,2546437.92
2024-06-09,83.38,88.2,82.89,87.77,27012.72,2312896.07
2024-06-10,87.77,90.62,87.09,87.62,28678.53,2543892.03
2024-06-11,87.62,88.0,81.97,84.52,24769.29,2100701.49
2024-06-12,84.52,88.48,83.39,87.48,25661.52,2216330.03
2024-06-13,87.48,88.2,82.59,83.11,18459.5,1557373.95
2024-06-14,83.11,83.44,79.31,81.37,21721.39,1768014.86
2024-06-15,81.37,83.67,81.24,82.34,13099.22,1083474.29
2024-06-16,82.34,83.85,82.06,82.91,10060.1,832965.92
2024-06-17,82.91,83.42,77.2,79.74,27060.31,2178356.55
2024-06-18,79.74,81.6,72.27,76.58,46755.71,3531544.28
2024-06-19,76.58,80.84,76.18,78.9,21521.79,1687523.04
2024-06-20,78.9,80.16,77.31,78.14,17355.34,1365463.24
2024-06-21,78.14,78.95,74.96,76.47,14406.22,1103657.65
2024-06-22,76.47,76.48,74.7,75.2,13542.32,1019189.83
2024-06-23,75.2,77.22,73.69,73.97,13193.39,996391.65
2024-06-24,73.97,75.3,72.14,74.53,19545.52,1444355.51
2024-06-25,74.53,76.77,73.96,76.51,15419.76,1164565.29
2024-06-26,76.51,77.86,75.09,75.74,9385.63,715106.55
2024-06-27,75.74,77.01,72.71,72.91,14697.39,1100361.0
2024-06-28,72.91,78.53,69.97,76.53,32977.11,2414004.18
2024-06-29,76.53,79.39,75.14,75.49,13469.3,1043053.09
2024-06-30,75.49,77.63,74.3,77.14,9777.18,744011.51
2024-07-01,77.14,80.68,74.75,80.07,17984.19,1408185.76
2024-07-02,80.07,81.49,79.36,80.02,14067.18,1129506.47
2024-07-03,80.02,80.33,75.39,76.39,20923.82,1627176.74
2024-07-04,76.39,78.03,69.83,72.01,25352.98,1840921.93
2024-07-05,72.01,76.55,63.97,74.02,52928.3,3677745.86
2024-07-06,74.02,75.7,72.62,74.64,18537.5,1377980.47
2024-07-07,74.64,74.68,69.03,69.15,17904.15,1287305.4
2024-07-08,69.15,72.6,66.79,71.13,20807.92,1452102.22
2024-07-09,71.13,73.45,70.73,71.84,11445.89,821069.69
2024-07-10,71.84,72.56,69.38,70.04,20272.11,1434219.95
2024-07-11,70.04,71.46,68.31,68.68,10500.61,733620.11
2024-07-12,68.68,72.0,68.57,70.83,14142.6,999124.82
2024-07-13,70.83,72.38,70.53,71.55,13039.86,933048.44
2024-07-14,71.55,74.59,70.89,74.11,24600.31,1792805.54
2024-07-15,74.11,78.57,73.85,78.37,18352.49,1390144.8
2024-07-16,78.37,80.95,76.26,79.34,19265.61,1519958.47
2024-07-17,79.34,80.75,76.61,76.7,15562.73,1225429.54
2024-07-18,76.7,78.25,74.16,75.73,10017.31,764055.26
2024-07-19,75.73,77.18,73.01,76.64,16748.78,1265950.66
2024-07-20,76.64,76.93,74.31,75.74,14390.69,1091203.63
2024-07-21,75.74,76.79,72.11,76.08,11700.2,876196.73
2024-07-22,76.53,74.46,72.98,73.43,137686.38,10110587.22
2024-07-23,73.5,74.73,71.13,72.78,11753.43,858294.36
2024-07-24,72.78,73.94,70.86,71.2,11231.59,815373.31
2024-07-25,71.2,74.39,69.11,71.93,16627.01,1173195.75
2024-07-26,71.93,76.84,71.86,73.14,16448.05,1205141.68
2024-07-27,73.14,73.89,71.9,73.15,12266.26,896103.29
2024-07-28,73.15,73.35,71.02,71.5,8299.77,596184.91
2024-07-29,71.5,73.99,71.39,71.75,22539.45,1633763.35
2024-07-30,71.75,74.53,68.26,68.79,20612.67,1454400.37
2024-07-31,68.79,70.17,68.11,68.88,15194.35,1051553.4
2024-08-01,68.88,70.35,64.76,69.29,22621.09,1529525.62
2024-08-02,69.29,69.38,63.46,66.16,21380.84,1410714.11
2024-08-03,66.16,67.25,62.8,64.46,22023.05,1435419.81
2024-08-04,64.46,64.86,59.53,60.09,24009.02,1481499.12
2024-08-05,60.09,60.83,50.12,58.52,65596.99,3645144.68
2024-08-06,58.52,62.62,58.52,61.42,17682.63,1075678.32
2024-08-07,61.42,64.27,57.82,59.05,24358.23,1489245.21
2024-08-08,59.05,64.86,58.23,64.32,21622.63,1344426.81
2024-08-09,64.32,67.2,63.04,66.04,16766.76,1089881.76
2024-08-10,66.04,68.04,64.82,67.28,12573.89,837455.46
2024-08-11,67.28,69.26,64.77,64.92,8518.07,571349.15
2024-08-12,64.92,67.3,64.1,66.01,10423.58,686819.28
2024-08-13,66.01,66.18,63.76,64.84,13970.72,906257.9
2024-08-14,64.84,65.82,62.91,63.26,10505.23,674614.83
2024-08-15,63.26,64.69,61.48,62.16,11136.83,704060.25
2024-08-16,62.16,63.68,60.83,62.97,13206.62,820732.35
2024-08-17,62.97,63.41,62.02,63.39,8556.16,536357.53
2024-08-18,63.39,63.48,61.74,62.52,16645.92,1040748.13
2024-08-19,62.52,62.52,60.69,61.83,14951.22,921320.61
2024-08-20,61.83,64.21,61.77,63.59,9717.21,613705.01
2024-08-21,63.59,65.2,62.62,64.39,8158.28,521176.81
2024-08-22,64.39,67.75,64.01,67.68,12487.18,832254.09
2024-08-23,67.68,71.27,67.51,70.91,16151.24,1113374.23
2024-08-24,70.91,72.26,69.81,71.5,7259.22,515028.54
2024-08-25,71.5,71.59,68.11,68.78,6622.0,461428.39
2024-08-26,68.78,69.64,65.56,66.11,7654.52,515644.09
2024-08-27,66.11,67.04,62.34,63.71,10037.59,652519.16
2024-08-28,63.71,66.05,62.16,63.7,10863.18,697249.0
2024-08-29,63.7,66.68,63.43,64.65,8246.86,535740.06
2024-08-30,64.65,65.75,62.14,64.05,12223.34,784118.06
2024-08-31,64.05,64.56,62.27,62.41,7729.08,489135.13
2024-09-01,62.41,62.67,60.1,60.65,8915.21,549073.72
2024-09-02,60.65,62.96,59.93,62.46,14246.19,876680.86
2024-09-03,62.46,63.98,60.22,60.26,6821.9,423452.85
2024-09-04,60.26,62.73,58.19,62.24,10095.66,613892.48
2024-09-05,62.24,62.61,59.72,60.09,9840.49,598210.58
2024-09-06,60.09,61.4,55.91,57.47,23856.48,1382665.98
2024-09-07,57.47,60.2,56.79,60.2,11231.55,663218.03
2024-09-08,60.2,69.78,60.14,69.08,39126.27,2633842.37
2024-09-09,69.08,74.33,69.08,73.39,28336.97,2033140.11
2024-09-10,73.39,74.9,72.41,72.77,15291.1,1121771.92
2024-09-11,72.77,72.77,70.38,70.72,15053.24,1074036.17
2024-09-12,70.72,77.66,70.09,77.66,18480.26,1356921.05
2024-09-13,77.66,77.98,75.47,76.59,15519.03,1191775.14
2024-09-14,76.59,76.61,73.86,74.37,12319.51,927335.58
2024-09-15,74.37,75.89,72.25,72.93,7745.78,574608.25
2024-09-16,72.93,73.85,69.62,70.59,14863.0,1062435.09
2024-09-17,70.59,71.9,69.12,69.65,13811.03,970605.0
2024-09-18,69.65,73.87,68.91,73.22,11816.03,842561.2
2024-09-19,73.22,75.6,71.94,73.91,16556.84,1222180.5
2024-09-20,73.91,77.34,73.42,76.97,16669.45,1263954.98
2024-09-21,76.97,77.49,73.96,75.12,8133.79,611526.7
2024-09-22,75.12,75.22,72.46,73.89,6822.48,504576.26
