# Dataset Report: Simple Token (OST)
# Coin Name: Simple Token
# Symbol: OST
# Approx Row Count: 2818
# Date Range: 2018-01-18 to 2026-02-15
# Frequency: Daily
# Note: Launched 2017. Tokenization infrastructure (OpenST). Now a legacy asset.
# --------------------------------------------------
Date,open,high,low,close,Volume_OST,Volume_USD
2024-04-23,0.0003132,0.0003299,0.0003001,0.0003143,14789428.11,4648.32
2024-04-24,0.0003143,0.0003175,0.0002576,0.0002739,37736319.2,10335.62
2024-04-25,0.0002739,0.0002838,0.0002577,0.0002729,8421309.93,2297.95
2024-04-26,0.0002729,0.0002873,0.0002729,0.0002749,16802730.34,4618.61
2024-04-27,0.0002749,0.0002963,0.0002649,0.0002827,19934681.38,5635.27
2024-04-28,0.0002827,0.0002948,0.0002823,0.0002889,45010093.09,13005.32
2024-04-29,0.0002889,0.0002949,0.0002699,0.0002828,4944519.85,1398.52
2024-04-30,0.0002828,0.0002872,0.0002502,0.0002573,13939996.96,3587.04
2024-05-01,0.0002573,0.0002779,0.0002424,0.0002685,12593860.34,3381.6
2024-05-02,0.0002685,0.0002776,0.0002644,0.0002701,3230432.84,872.54
2024-05-03,0.0002701,0.0003994,0.0002695,0.0003122,54155376.76,16907.95
2024-05-04,0.0003122,0.0003388,0.0002964,0.0003014,33446206.59,10080.69
2024-05-05,0.0003014,0.0003128,0.0002897,0.0002934,44316756.23,13002.54
2024-05-06,0.0002934,0.0002994,0.0002783,0.0002817,39988554.55,11264.78
2024-05-07,0.0002817,0.0002947,0.0002769,0.0002879,45081743.56,12979.03
2024-05-08,0.0002879,0.00029,0.0002769,0.0002825,46483610.41,13130.31
2024-05-09,0.0002825,0.0003053,0.0002769,0.0002954,34609019.95,10223.5
2024-05-10,0.0002954,0.0002982,0.0002876,0.0002891,16296300.92,4710.79
2024-05-11,0.0002891,0.0003132,0.0002801,0.0003024,28689230.52,8675.62
2024-05-12,0.0003024,0.0003025,0.0002931,0.0002989,11959989.04,3574.48
2024-05-13,0.0002989,0.0003132,0.00028,0.0003035,40085161.99,12164.63
2024-05-14,0.0003035,0.0003147,0.0002827,0.000291,20715177.88,6028.38
2024-05-15,0.000291,0.0003059,0.000287,0.0003029,24058552.53,7287.34
2024-05-16,0.0003029,0.0003186,0.0002965,0.0002996,23603894.35,7071.73
2024-05-17,0.0002996,0.0003092,0.0002966,0.0003089,42883794.34,13246.8
2024-05-18,0.0003089,0.0003198,0.0002981,0.0003055,34094252.89,10415.79
2024-05-19,0.0003055,0.0003094,0.0002991,0.0003003,42320222.57,12707.49
2024-05-20,0.0003003,0.0003448,0.0002968,0.0003434,39340586.67,13509.56
2024-05-21,0.0003434,0.0003539,0.0003294,0.0003387,35126024.12,11898.32
2024-05-22,0.0003387,0.0003427,0.0003251,0.0003252,37906708.74,12326.12
2024-05-23,0.0003252,0.0003399,0.0003252,0.0003285,28453935.92,9346.22
2024-05-24,0.0003285,0.0003438,0.0003285,0.00034,18444963.07,6271.88
2024-05-25,0.00034,0.0003438,0.0003284,0.0003303,32327581.94,10676.73
2024-05-26,0.0003303,0.0003438,0.0003301,0.000333,32727766.04,10897.26
2024-05-27,0.000333,0.0003437,0.0003208,0.000322,24681617.15,7947.65
2024-05-28,0.000322,0.0003266,0.0003131,0.0003175,43908621.01,13941.6
2024-05-29,0.0003175,0.0003233,0.0003171,0.0003199,43453766.25,13901.54
2024-05-30,0.0003199,0.0003236,0.0003099,0.0003181,43859632.74,13953.34
2024-05-31,0.0003181,0.0003193,0.0003176,0.000319,44250042.31,14114.91
2024-06-01,0.000319,0.0003218,0.0003098,0.0003195,41312432.59,13198.34
2024-06-02,0.0003195,0.0003458,0.000315,0.0003423,41166907.7,14092.62
2024-06-03,0.0003423,0.0003441,0.0003268,0.000327,41557543.57,13590.75
2024-06-04,0.000327,0.000329,0.0003176,0.0003269,16142437.84,5276.96
2024-06-05,0.0003269,0.000346,0.0003253,0.0003331,30013650.14,9997.55
2024-06-06,0.0003331,0.0003441,0.0003324,0.000344,23864297.16,8209.24
2024-06-07,0.000344,0.0003458,0.0003345,0.0003347,40314628.01,13491.94
2024-06-08,0.0003347,0.0003353,0.000325,0.0003272,38641425.28,12642.21
2024-06-09,0.0003272,0.000347,0.0003176,0.0003207,37655067.04,12074.77
2024-06-10,0.0003207,0.0003247,0.0003149,0.0003206,43180168.96,13845.27
2024-06-11,0.0003206,0.0003248,0.0003061,0.0003061,39391438.87,12056.51
2024-06-12,0.0003061,0.0003268,0.0003059,0.0003211,9515755.34,3055.54
2024-06-13,0.0003211,0.0003217,0.0002909,0.0002985,20216762.3,6034.31
2024-06-14,0.0002985,0.0003237,0.0002972,0.0003008,37921780.76,11408.75
2024-06-15,0.0003008,0.0003097,0.0003002,0.0003072,28143663.84,8646.17
2024-06-16,0.0003072,0.0003126,0.0003039,0.0003116,45394985.75,14147.08
2024-06-17,0.0003116,0.0003214,0.0003086,0.000313,43111414.14,13494.13
2024-06-18,0.000313,0.0003133,0.0002979,0.0003014,47284810.75,14250.67
2024-06-19,0.0003014,0.0003154,0.0003012,0.0003057,4158549.98,1271.3
2024-06-20,0.0003057,0.0003121,0.0003024,0.0003103,11057185.68,3430.78
2024-06-21,0.0003103,0.0003147,0.0002979,0.0003118,10555103.82,3291.15
2024-06-22,0.0003118,0.0003125,0.0002869,0.0003014,28877621.89,8704.86
2024-06-23,0.0003014,0.0003159,0.0002998,0.0003005,37243797.0,11193.61
2024-06-24,0.0003005,0.0003017,0.0002871,0.0002877,37016180.38,10650.06
2024-06-25,0.0002877,0.0002949,0.0002873,0.000294,41626111.12,12239.79
2024-06-26,0.000294,0.0002957,0.0002934,0.0002955,48245320.16,14257.58
2024-06-27,0.0002955,0.0002995,0.0002948,0.0002976,46451954.19,13824.69
2024-06-28,0.0002976,0.0003155,0.0002868,0.0002981,41863771.62,12479.27
2024-06-29,0.0002981,0.0002995,0.0002871,0.0002953,23808773.7,7029.69
2024-06-30,0.0002953,0.0002967,0.0002938,0.0002953,8672996.84,2560.76
2024-07-01,0.0002953,0.0003008,0.0002943,0.0002988,46312673.15,13839.65
2024-07-02,0.0002988,0.000299,0.0002886,0.0002973,46905045.44,13944.08
2024-07-03,0.0002973,0.0002983,0.0002869,0.0002903,29318011.55,8512.15
2024-07-04,0.0002903,0.0003133,0.0002742,0.0002745,48568058.49,13331.93
2024-07-05,0.0002745,0.0002749,0.0002499,0.0002599,13192647.09,3428.77
2024-07-06,0.0002599,0.0002691,0.0002515,0.0002601,210742.0,54.81
2024-07-07,0.0002601,0.0002725,0.0002601,0.0002725,3779.82,1.03
2024-07-08,0.0002725,0.0002725,0.0002584,0.0002611,48816046.48,12745.87
2024-07-09,0.0002611,0.0002862,0.0002607,0.0002658,35906079.0,9543.84
2024-07-10,0.0002658,0.0002751,0.0002657,0.000275,34850581.77,9583.91
2024-07-11,0.000275,0.0002781,0.0002733,0.0002758,41470124.69,11437.46
2024-07-12,0.0002758,0.0002764,0.0002708,0.000273,50030713.08,13658.38
2024-07-13,0.000273,0.0002852,0.0002733,0.0002817,47646135.32,13421.03
2024-07-14,0.0002817,0.0002857,0.000278,0.0002851,50439888.32,14379.65
2024-07-15,0.0002851,0.0003008,0.000282,0.0002999,47088874.07,14121.93
2024-07-16,0.0002999,0.0003009,0.0002974,0.0003001,47098681.92,14134.31
2024-07-17,0.0003001,0.000312,0.0002799,0.0002906,38548102.22,11202.08
2024-07-18,0.0002906,0.0002949,0.0002875,0.0002917,46962338.65,13697.54
2024-07-19,0.0002917,0.0003028,0.0002908,0.000301,37662306.31,11336.38
2024-07-20,0.000301,0.0003023,0.000299,0.0003004,39765496.97,11945.56
2024-07-21,0.0003004,0.00032,0.0002939,0.0002987,44286719.72,13228.44
2024-07-22,0.0002987,0.0003025,0.0002881,0.0002884,28736671.76,8287.66
2024-07-23,0.0002884,0.0003147,0.0002881,0.0002943,8991589.41,2646.22
2024-07-24,0.0002943,0.0002943,0.0002782,0.0002829,19361849.34,5477.47
2024-07-25,0.0002829,0.000283,0.000261,0.0002625,5883196.17,1544.62
2024-07-26,0.0002625,0.0002724,0.00025,0.0002649,1055177.8,279.52
2024-07-27,0.0002649,0.000265,0.0002639,0.000265,57931.0,15.35
2024-07-28,0.000265,0.000265,0.0002504,0.0002649,97935.0,25.94
2024-07-29,0.0002649,0.000274,0.0002541,0.0002737,252376.0,69.07
2024-07-30,0.0002737,0.0002881,0.0002651,0.0002735,4522145.0,1236.68
2024-07-31,0.0002735,0.0002736,0.0002693,0.0002697,11204212.0,3022.29
2024-08-01,0.0002697,0.0002701,0.0002573,0.0002593,3295270.0,854.52
2024-08-02,0.0002593,0.0002627,0.0002447,0.0002447,6791917.6,1662.19
2024-08-03,0.0002447,0.0002449,0.0002307,0.0002307,968315.0,223.4
2024-08-04,0.0002307,0.0002349,0.0002002,0.0002057,2048778.82,421.51
2024-08-05,0.0002057,0.0002387,0.0001603,0.000178,2401906.01,427.54
2024-08-06,0.000178,0.0001933,0.0001652,0.0001933,1003516.0,193.98
2024-08-07,0.0001933,0.0002269,0.0001713,0.0001731,1456787.0,252.17
2024-08-08,0.0001731,0.0001961,0.0001731,0.0001961,471024.09,92.37
2024-08-09,0.0001961,0.0002031,0.0001958,0.0002031,444941.0,90.37
2024-08-10,0.0002031,0.0002046,0.0002031,0.0002041,5731282.0,1169.75
2024-08-11,0.0002041,0.0002046,0.0001968,0.0001968,6360885.68,1251.82
2024-08-12,0.0001968,0.0001985,0.0001955,0.0001985,211740.0,42.03
2024-08-13,0.0001985,0.0001985,0.0001985,0.0001985,75880.0,15.06
2024-08-14,0.0001985,0.0002264,0.0001837,0.0001922,3770808.3,724.75
2024-08-15,0.0001922,0.0002164,0.0001876,0.0002101,779868.0,163.85
2024-08-16,0.0002101,0.0002101,0.0002065,0.0002065,132798.0,27.42
2024-08-17,0.0002065,0.0002124,0.0002065,0.0002124,42467.0,9.02
2024-08-18,0.0002124,0.0002124,0.0001881,0.0002074,117294.54,24.33
2024-08-19,0.0002074,0.0002108,0.0001837,0.0002007,417103.32,83.71
2024-08-20,0.0002007,0.0002007,0.0002007,0.0002007,375722.0,75.41
2024-08-21,0.0002007,0.0002007,0.0002007,0.0002007,259128.0,52.01
2024-08-22,0.0002007,0.0002007,0.000199,0.0002007,315222.56,63.27
2024-08-23,0.0002007,0.0002009,0.0002009,0.0002009,167229.0,33.6
2024-08-24,0.0002009,0.0002007,0.0001839,0.0002007,750511.05,150.63
2024-08-25,0.0002007,0.0002007,0.0001876,0.0002007,176094.0,35.34
2024-08-26,0.0002007,0.0002007,0.0002007,0.0002007,10000.0,2.007
2024-08-27,0.0002007,0.000203,0.000184,0.0001966,959817.39,188.7
2024-08-28,0.0001966,0.0001966,0.0001851,0.0001851,19622.0,3.632
2024-08-29,0.0001851,0.0001999,0.000178,0.0001808,347350.0,62.8
2024-08-30,0.0001808,0.000189,0.0001781,0.0001781,539573.0,96.1
2024-08-31,0.0001768,0.0001759,0.0001759,0.0001759,0.0,0.0
2024-09-01,0.0001783,0.0001895,0.0001783,0.0001885,58481.42,11.02
2024-09-02,0.0001885,0.0001893,0.0001885,0.0001893,5282.0,0.9998
2024-09-03,0.0001777,0.0001697,0.0001697,0.0001697,0.0,0.0
2024-09-04,0.0001891,0.0001891,0.000178,0.0001848,186719.0,34.51
2024-09-05,0.0001848,0.0001848,0.0001759,0.0001759,241128.53,42.41
2024-09-06,0.0001759,0.0001759,0.0001737,0.0001737,306372.0,53.22
2024-09-07,0.0001737,0.0001753,0.0001738,0.0001738,122868.0,21.35
2024-09-08,0.0001591,0.0001608,0.0001608,0.0001608,0.0,0.0
2024-09-09,0.0001738,0.0001764,0.0001736,0.0001764,396701.0,69.98
2024-09-10,0.0001764,0.0001789,0.0001764,0.0001789,18885.0,3.379
2024-09-11,0.0001789,0.0001789,0.0001736,0.0001736,205917.0,35.75
2024-09-12,0.0001736,0.0001736,0.0001736,0.0001736,15562.0,2.702
2024-09-13,0.0001736,0.0001859,0.0001703,0.0001734,1940344.0,336.4
2024-09-14,0.0001734,0.0002,0.0001729,0.0002,260370.0,52.07
2024-09-15,0.0001693,0.0001622,0.0001622,0.0001622,0.0,0.0
2024-09-16,0.0002002,0.0002042,0.0001728,0.0001807,39032.63,7.053
2024-09-17,0.0001807,0.000185,0.00017,0.0001706,479031.22,81.72
2024-09-18,0.0001706,0.00035,0.000162,0.0001806,60576128.65,10940.05
2024-09-19,0.0001806,0.0002039,0.0001806,0.0001838,3057332.08,561.94
2024-09-20,0.0001838,0.0001915,0.0001838,0.000188,808421.3,151.98
2024-09-21,0.000188,0.0002782,0.0001805,0.0001866,21444313.0,4001.51
2024-09-22,0.0001866,0.0002196,0.0001866,0.0001943,169479.0,32.93
2024-09-23,0.0001943,0.0002099,0.0001943,0.0001989,477637.87,95.0
2024-09-24,0.0001989,0.0002102,0.0001947,0.0001973,307100.05,60.59
2024-09-25,0.0001973,0.000235,0.000188,0.0001915,2318362.0,443.88
2024-09-26,0.0001915,0.0001964,0.0001724,0.000176,1382431.93,243.31
2024-09-27,0.000176,0.000197,0.000176,0.0001868,419679.0,78.4
2024-09-28,0.0001868,0.0002025,0.0001868,0.0001891,169491.0,32.05
2024-09-29,0.0001891,0.0001891,0.0001734,0.0001734,80483.0,13.96
2024-09-30,0.0001734,0.0002048,0.0001734,0.0002048,198692.0,40.69
2024-10-01,0.0002048,0.0002048,0.0001801,0.0001801,560214.0,100.87
2024-10-02,0.0001801,0.0001912,0.00018,0.00018,170929.0,30.76
2024-10-03,0.00018,0.00019,0.000173,0.00019,223073.0,42.38
2024-10-04,0.00019,0.00019,0.000183,0.000183,288830.0,52.86
2024-10-05,0.000183,0.000198,0.0001793,0.0001821,241907.0,44.05
2024-10-06,0.0001821,0.000186,0.0001821,0.000186,25471.0,4.738
2024-10-07,0.000186,0.0001943,0.000185,0.000185,81084.0,15.0
2024-10-08,0.000185,0.0001877,0.0001779,0.0001779,167142.0,29.73
2024-10-09,0.0001779,0.0001828,0.0001754,0.0001754,101381.0,17.79
2024-10-10,0.0001754,0.0001899,0.0001755,0.0001861,209468.0,38.97
2024-10-11,0.0001861,0.0001869,0.0001861,0.0001869,38822.0,7.258
2024-10-12,0.0001869,0.0001975,0.0001779,0.000178,1107895.0,197.21
2024-10-13,0.000178,0.0001995,0.000178,0.0001995,65557.0,13.08
2024-10-14,0.0001728,0.0002103,0.000184,0.0002103,20007.96,4.208
2024-10-15,0.0001994,0.0001997,0.0001779,0.000187,1212085.0,226.64
2024-10-16,0.000187,0.00019,0.0001736,0.000177,202376.0,35.82
2024-10-17,0.000177,0.0001898,0.0001506,0.0001756,2907685.0,510.73
2024-10-18,0.0001756,0.0001757,0.0001689,0.0001718,1902656.0,326.84
2024-10-19,0.0001718,0.000172,0.0001704,0.0001704,403916.0,68.81
2024-10-20,0.0001589,0.0001922,0.0001648,0.0001922,22397.52,4.306
2024-10-21,0.0001703,0.0001858,0.0001703,0.0001729,133135.0,23.02
2024-10-22,0.0001729,0.0001768,0.0001729,0.000176,1190263.0,209.48
2024-10-23,0.000176,0.0001789,0.0001728,0.0001728,1305658.0,225.65
2024-10-24,0.0001728,0.0001752,0.0001729,0.0001749,1559554.0,272.76
2024-10-25,0.0001749,0.0001759,0.0001746,0.0001751,1719352.0,301.14
2024-10-26,0.0001751,0.0001847,0.0001753,0.00018,2044728.0,368.02
2024-10-27,0.00018,0.0002047,0.0001778,0.0001787,3452156.9,616.85
2024-10-28,0.0001787,0.0001884,0.0001788,0.0001825,1055013.0,192.53
2024-10-29,0.0001825,0.0001841,0.0001729,0.0001795,1636054.0,293.69
2024-10-30,0.0001795,0.0001851,0.000163,0.0001767,646781.0,114.26
2024-10-31,0.0001767,0.0001854,0.0001746,0.0001853,364996.0,67.62
2024-11-01,0.0001761,0.0001757,0.0001757,0.0001757,0.0,0.0
2024-11-02,0.0001757,0.0001745,0.0001745,0.0001745,0.0,0.0
2024-11-03,0.0001854,0.0001854,0.000163,0.0001656,362418.0,60.0
2024-11-04,0.0001656,0.0001662,0.0001649,0.0001649,150000.0,24.74
2024-11-05,0.0001649,0.000175,0.000145,0.000175,1127483.0,197.31
2024-11-06,0.000175,0.0001761,0.0001523,0.0001543,2234416.0,344.67
2024-11-07,0.0001543,0.0001858,0.0001543,0.0001691,2248086.0,380.08
2024-11-08,0.0001691,0.0001886,0.0001688,0.0001886,494934.0,93.34
2024-11-09,0.0001886,0.000205,0.0001627,0.0001828,1187788.65,217.13
2024-11-10,0.0001828,0.0002201,0.000183,0.0001984,303269.0,60.17
2024-11-11,0.0001984,0.0001984,0.0001673,0.0001772,1167290.0,206.82
2024-11-12,0.0001772,0.0001994,0.0001599,0.0001806,515371.0,93.07
2024-11-13,0.0001806,0.0002102,0.0001601,0.0001632,296769.0,48.42
2024-11-14,0.0001632,0.0002101,0.0001607,0.0001765,1904439.0,336.13
2024-11-15,0.0001765,0.0002089,0.0001754,0.000206,869390.0,179.09
2024-11-16,0.000206,0.000206,0.000184,0.0001841,45868.0,8.444
2024-11-17,0.0001841,0.000191,0.0001763,0.0001763,51765.0,9.126
2024-11-18,0.0001763,0.0002082,0.0001765,0.0002082,80809.0,16.83
2024-11-19,0.0002082,0.0002104,0.0001642,0.0002104,951982.0,200.31
2024-11-20,0.0002104,0.0002104,0.0001882,0.0001882,269287.0,50.68
2024-11-21,0.0001882,0.0002081,0.0001882,0.0002081,119047.0,24.77
2024-11-22,0.0002081,0.0002127,0.0001922,0.0001922,604611.0,116.2
2024-11-23,0.0001922,0.0002155,0.000192,0.0002155,186241.0,40.13
2024-11-24,0.0002155,0.0002202,0.0001813,0.0002042,400341.0,81.75
2024-11-25,0.0002042,0.000204,0.0001846,0.0001846,211813.0,39.1
2024-11-26,0.0001846,0.0002079,0.0001845,0.0001999,719076.0,143.76
2024-11-27,0.0001999,0.0002452,0.0002002,0.0002122,2867331.0,608.48
2024-11-28,0.0002122,0.0002342,0.000212,0.0002307,647809.0,149.45
2024-11-29,0.0002307,0.000287,0.0002305,0.0002552,3076633.0,785.16
2024-11-30,0.0002552,0.0002563,0.0002523,0.0002563,100967.0,25.87
2024-12-01,0.0002563,0.0002569,0.0002198,0.0002371,1431689.0,339.51
2024-12-02,0.0002371,0.0002514,0.0002217,0.0002514,1016227.0,255.48
2024-12-03,0.0002514,0.0002603,0.0002457,0.0002495,399133.0,99.6
2024-12-04,0.0002495,0.0002587,0.0002363,0.0002534,514566.0,130.37
2024-12-05,0.0002534,0.0002588,0.0002531,0.0002531,151384.0,38.31
2024-12-06,0.0002531,0.0002601,0.0002531,0.0002562,190859.0,48.89
2024-12-07,0.0002562,0.0002601,0.0002523,0.0002523,255408.0,64.43
2024-12-08,0.0002523,0.0002615,0.0002523,0.0002615,150394.0,39.32
2024-12-09,0.0002615,0.0002612,0.0002167,0.0002389,620646.0,148.27
2024-12-10,0.0002389,0.0002491,0.0002162,0.0002242,1181198.0,264.85
2024-12-11,0.0002242,0.0002249,0.000221,0.0002242,241946.0,54.25
2024-12-12,0.0002242,0.000232,0.0002,0.000228,884621.0,201.69
2024-12-13,0.000228,0.000228,0.0002278,0.0002278,31354.0,7.142
2024-12-14,0.0002278,0.0002277,0.0002049,0.0002199,68029.0,14.96
2024-12-15,0.0002199,0.0002209,0.0002159,0.0002204,89307.0,19.68
2024-12-16,0.0002204,0.00023,0.00022,0.0002232,235776.0,52.63
2024-12-17,0.0002232,0.0002267,0.000216,0.000216,147881.0,31.94
2024-12-18,0.000216,0.0002299,0.0002159,0.0002159,278382.0,60.1
2024-12-19,0.0002159,0.0002198,0.000188,0.0002038,689784.0,140.6
2024-12-20,0.0002038,0.0002039,0.0001881,0.0001881,113571.0,21.37
2024-12-21,0.0001881,0.0002379,0.0001881,0.0002199,609501.0,134.01
2024-12-22,0.0002199,0.0002301,0.0002151,0.0002198,161528.0,35.5
2024-12-23,0.0002198,0.0002197,0.0001879,0.0002122,257493.0,54.65
2024-12-24,0.0002122,0.0002124,0.0002079,0.0002079,4375.0,0.9094
2024-12-25,0.0002079,0.0002078,0.0002038,0.0002038,81367.0,16.59
2024-12-26,0.0002038,0.0002154,0.0001879,0.0001879,466723.0,87.7
2024-12-27,0.0001879,0.0002117,0.0001878,0.0002053,54372.0,11.16
2024-12-28,0.0002053,0.0002074,0.0002053,0.0002074,1701.0,0.3527
2024-12-29,0.0002074,0.0002074,0.0001957,0.0001957,79525.0,15.56
2024-12-30,0.0001957,0.0002037,0.0001957,0.0002037,94349.0,19.22
2024-12-31,0.0002037,0.0002037,0.0001878,0.0001878,108130.0,20.3
2025-01-01,0.0001878,0.0001995,0.0001878,0.0001995,27601.0,5.505
2025-01-02,0.0001995,0.0001996,0.0001996,0.0001996,16318.0,3.258
2025-01-03,0.0001996,0.0002076,0.0001997,0.0002076,178830.0,37.13
2025-01-04,0.0002076,0.0002077,0.0002077,0.0002077,228908.0,47.54
2025-01-05,0.0002077,0.0002077,0.0001002,0.000192,10433736.0,2002.88
2025-01-06,0.000192,0.0001939,0.0001733,0.000184,620587.0,114.19
2025-01-07,0.000184,0.0001972,0.000184,0.0001862,281386.0,52.38
2025-01-08,0.0001862,0.0001862,0.0001639,0.00018,394756.0,71.04
2025-01-09,0.00018,0.0001823,0.0001785,0.0001813,105616.0,19.15
2025-01-10,0.0001813,0.0001972,0.000176,0.0001972,243812.0,48.07
2025-01-11,0.0001972,0.0001971,0.0001639,0.0001879,459121.0,86.29
2025-01-12,0.0001879,0.0001884,0.0001879,0.0001884,26525.0,4.997
2025-01-13,0.0001884,0.0002075,0.000168,0.000172,1158091.0,199.15
2025-01-14,0.000172,0.0001822,0.0001647,0.0001822,72182.42,13.15
2025-01-15,0.0001822,0.0001844,0.000176,0.0001844,68142.0,12.57
2025-01-16,0.0001844,0.0001844,0.000168,0.000168,195113.0,32.78
2025-01-17,0.000168,0.000192,0.00016,0.0001823,705724.0,128.65
2025-01-18,0.0001823,0.0001878,0.0001447,0.0001838,1019710.0,187.42
2025-01-19,0.0001838,0.0001918,0.0001398,0.0001641,575783.0,94.48
2025-01-20,0.0001641,0.000197,0.0001398,0.0001743,690758.0,120.4
2025-01-21,0.0001743,0.0002035,0.00012,0.0001759,660148.0,116.12
2025-01-22,0.0001759,0.0001758,0.0001217,0.0001399,1230877.0,172.24
2025-01-23,0.0001399,0.000172,0.00014,0.00016,264993.0,42.4
2025-01-24,0.00016,0.00016,0.00015,0.00015,74910.0,11.24
2025-01-25,0.00015,0.000164,0.0001499,0.0001499,86003.0,12.89
2025-01-26,0.0001499,0.0001639,0.0001498,0.0001639,182762.0,29.96
2025-01-27,0.0001639,0.000164,0.00015,0.0001624,286106.0,46.46
2025-01-28,0.0001624,0.0001623,0.0001498,0.0001623,71910.0,11.67
2025-01-29,0.0001623,0.0001624,0.0001402,0.0001402,100487.0,14.09
2025-01-30,0.0001402,0.0002075,0.0001402,0.0001641,30629481.0,5026.3
2025-01-31,0.0001641,0.0001799,0.000151,0.0001523,2854724.0,434.64
2025-02-01,0.0001523,0.0001683,0.0001411,0.0001634,1118174.0,182.67
2025-02-02,0.0001634,0.0001633,0.0001374,0.0001521,1025312.0,155.99
2025-02-03,0.0001521,0.0001784,0.0001301,0.0001606,1765840.0,283.52
2025-02-04,0.0001606,0.0001745,0.0001411,0.0001522,1781621.0,271.16
2025-02-05,0.0001522,0.0001522,0.00013,0.0001522,1016836.0,154.76
2025-02-06,0.0001522,0.0001532,0.0001522,0.0001531,70000.0,10.72
2025-02-07,0.0001531,0.0001656,0.0001485,0.0001656,134609.0,22.29
2025-02-08,0.0001656,0.0001656,0.0001522,0.0001522,23466.0,3.572
2025-02-09,0.0001522,0.0001522,0.0001448,0.0001522,19206.0,2.923
2025-02-10,0.0001522,0.0001979,0.0001411,0.0001634,18996322.0,3104.0
2025-02-11,0.0001634,0.0001669,0.0001437,0.0001633,3050366.0,498.12
2025-02-12,0.0001633,0.0001634,0.0001632,0.0001634,92612.0,15.13
2025-02-13,0.0001634,0.0001669,0.0001522,0.0001634,422348.0,69.01
2025-02-14,0.0001634,0.0001634,0.0001587,0.0001587,14451.0,2.293
2025-02-15,0.0001587,0.000167,0.0001587,0.000167,99050.0,16.54
2025-02-16,0.000167,0.0001931,0.0001636,0.0001894,981765.0,185.95
2025-02-17,0.0001894,0.0001894,0.0001399,0.0001634,4400680.0,719.07
2025-02-18,0.0001634,0.0001634,0.0001402,0.0001402,1699906.0,238.26
2025-02-19,0.0001402,0.000157,0.0001402,0.000157,630425.0,98.98
2025-02-20,0.0001629,0.0001643,0.0001643,0.0001643,0.0,0.0
2025-02-21,0.000157,0.0001569,0.0001482,0.0001521,73152.0,11.13
2025-02-22,0.0001521,0.0001809,0.00014,0.0001597,731398.0,116.8
2025-02-23,0.0001597,0.0001745,0.0001597,0.0001671,65520.0,10.95
2025-02-24,0.0001671,0.0001722,0.0001558,0.0001558,250770.0,39.07
2025-02-25,0.0001558,0.0001557,0.0001499,0.0001499,36988.0,5.546
2025-02-26,0.0001495,0.00014,0.00014,0.00014,0.0,0.0
2025-02-27,0.0001499,0.0001559,0.00015,0.0001559,19364.0,3.019
2025-02-28,0.0001559,0.0001722,0.0001411,0.0001722,198650.0,34.21
2025-03-01,0.0001722,0.0001722,0.0001342,0.0001342,226310.0,30.37
2025-03-02,0.0001342,0.0001412,0.0001342,0.0001412,15286.0,2.158
2025-03-03,0.0001412,0.0001485,0.0001412,0.0001485,37114.0,5.51
2025-03-04,0.0001485,0.00019,0.0001411,0.0001411,1386634.0,195.65
2025-03-05,0.0001411,0.0001484,0.0001411,0.0001484,6786.0,1.007
2025-03-06,0.0001484,0.0001484,0.0001342,0.0001342,232931.0,31.26
2025-03-07,0.0001342,0.000141,0.0001342,0.000141,20000.0,2.819
2025-03-08,0.0001285,0.0001322,0.0001322,0.0001322,0.0,0.0
2025-03-09,0.000141,0.000141,0.0001301,0.0001373,354477.0,48.67
2025-03-10,0.0001373,0.0001411,0.0001373,0.0001375,100627.0,13.84
2025-03-11,0.0001375,0.0001375,0.0001301,0.0001301,66205.0,8.613
2025-03-12,0.0001301,0.0001301,0.00013,0.00013,34490.0,4.484
2025-03-13,0.0001145,0.0001118,0.0001118,0.0001118,0.0,0.0
2025-03-14,0.00013,0.0001336,0.00013,0.0001336,7485.0,1.0
2025-03-15,0.0001147,0.0001162,0.0001162,0.0001162,0.0,0.0
2025-03-16,0.0001162,0.0001132,0.0001132,0.0001132,0.0,0.0
2025-03-17,0.0001336,0.0001424,0.000125,0.000125,807066.0,100.88
2025-03-18,0.000125,0.0001337,0.000125,0.0001311,417822.0,54.78
2025-03-19,0.0001159,0.0001234,0.0001234,0.0001234,0.0,0.0
2025-03-20,0.0001234,0.000119,0.000119,0.000119,0.0,0.0
2025-03-21,0.0001311,0.0001337,0.0001311,0.0001337,64676.0,8.645
2025-03-22,0.0001179,0.0001188,0.0001188,0.0001188,0.0,0.0
2025-03-23,0.0001188,0.0001204,0.0001204,0.0001204,0.0,0.0
2025-03-24,0.0001337,0.0001337,0.0001277,0.0001337,313792.0,41.95
2025-03-25,0.0001337,0.0001342,0.0001337,0.0001342,23735.0,3.185
2025-03-26,0.0001342,0.0001374,0.00013,0.00013,20096.0,2.612
2025-03-27,0.00013,0.0001411,0.00013,0.0001411,39389.0,5.557
2025-03-28,0.0001411,0.0001411,0.0001337,0.0001354,2600348.0,352.02
2025-03-29,0.0001354,0.00017,0.0001326,0.0001447,4793721.0,693.65
2025-03-30,0.0001447,0.000147,0.0001394,0.0001413,3485154.0,492.6
2025-03-31,0.0001413,0.0001558,0.0001392,0.0001404,3245310.0,455.6
2025-04-01,0.0001404,0.0001407,0.0001402,0.0001405,2840617.0,399.11
